t_ms (ms),ax (G),ay (G),az (G),gx (°/s),gy (°/s),gz (°/s),temp_c (°C),lap,gps_lat (°),gps_lon (°),gps_speed_kmh (km/h),gps_alt_m (m),gps_sats,gps_hdop,kf_x (m),kf_y (m),kf_vel (m/s),kf_heading (rad),raw_ax (G),raw_ay (G),raw_az (G),raw_gx (°/s),raw_gy (°/s),raw_gz (°/s),kf6_x (m),kf6_y (m),kf6_vel (m/s),kf6_heading (rad),kf6_bgz (rad/s)
140266,-0.00113,-0.03212,-0.00066,-1.87500,-0.26491,1.88568,45.7,1,45.4513390,8.6520983,22.28,144.43,36,0.40,-2.76335,10.21100,6.42600,-1.33564,-0.23971,0.21932,0.14718,-5.17760,7.07728,5.13506,-2.76292,10.21165,6.42246,-1.37073,0.00020
140286,0.00084,-0.03990,0.01748,-1.95065,0.07973,1.99211,45.7,1,45.4513390,8.6520983,22.28,144.43,36,0.40,-2.73319,10.08547,6.43223,-1.33419,0.03171,-0.16188,0.30168,-3.13586,5.47914,3.65960,-2.73278,10.08620,6.42756,-1.36945,0.00020
140306,-0.00031,-0.05095,0.02354,-1.97727,0.22858,2.06315,45.6,1,45.4513390,8.6520983,22.28,144.43,36,0.40,-2.70398,9.96063,6.42894,-1.33292,-0.01832,-0.22402,0.11847,-2.39438,2.56051,3.17602,-2.70359,9.96147,6.42273,-1.36835,0.00020
140326,0.00695,-0.05247,0.02067,-1.90357,0.50161,2.13887,45.6,1,45.4513337,8.6521005,22.13,144.40,36,0.40,-2.66278,9.87385,6.35117,-1.34028,0.12072,-0.07635,-0.02417,-0.74891,4.77905,3.32523,-2.66250,9.87444,6.34568,-1.37628,0.00031
140346,-0.00842,-0.05223,0.02726,-1.90285,0.73448,2.15411,45.6,1,45.4513337,8.6521005,22.13,144.40,36,0.40,-2.63370,9.75041,6.30216,-1.33928,-0.24928,-0.04834,0.13045,-1.89156,4.38287,2.39281,-2.63344,9.75112,6.29636,-1.37545,0.00031
140366,-0.00680,-0.05571,0.03775,-1.75480,0.92329,2.12167,45.6,1,45.4513337,8.6521005,22.13,144.40,36,0.40,-2.60523,9.62818,6.30584,-1.33856,0.01853,-0.11023,0.20210,0.56465,3.88129,1.61354,-2.60498,9.62901,6.29926,-1.37490,0.00031
140386,-0.01570,-0.06708,0.03955,-1.58292,1.06693,2.10479,45.6,1,45.4513337,8.6521005,22.13,144.40,36,0.40,-2.57736,9.50549,6.27585,-1.33775,-0.15506,-0.24535,0.06776,1.10987,3.31725,1.84027,-2.57711,9.50647,6.26752,-1.37426,0.00031
140406,-0.02094,-0.06528,0.04255,-1.34723,1.07518,2.04188,45.7,1,45.4513337,8.6521005,22.13,144.40,36,0.40,-2.55012,9.38305,6.25572,-1.33721,-0.10309,-0.03697,0.08961,2.34525,1.20440,1.05628,-2.54987,9.38420,6.24713,-1.37390,0.00031
140426,-0.03499,-0.06158,0.04103,-1.15922,0.95649,2.01405,45.6,1,45.4513285,8.6521025,20.74,144.36,36,0.40,-2.50928,9.30668,6.07844,-1.34977,-0.25513,-0.00358,0.01707,1.78621,-0.90290,1.57799,-2.50906,9.30749,6.07168,-1.38706,0.00049
140446,-0.03343,-0.06558,0.03694,-0.89363,0.80480,1.93558,45.7,1,45.4513285,8.6521025,20.74,144.36,36,0.40,-2.48191,9.18725,6.07658,-1.34935,-0.00889,-0.12836,-0.02709,3.26740,-1.57176,0.70626,-2.48164,9.18821,6.06885,-1.38682,0.00049
140466,-0.04162,-0.06499,0.03236,-0.64156,0.64395,1.92991,45.6,1,45.4513285,8.6521025,20.74,144.36,36,0.40,-2.45539,9.06990,6.04348,-1.34855,-0.16997,-0.05563,-0.03930,3.30749,-1.87597,1.84113,-2.45506,9.07103,6.03536,-1.38619,0.00049
140486,-0.04089,-0.06497,0.02751,-0.32253,0.36935,1.84311,45.6,1,45.4513285,8.6521025,20.74,144.36,36,0.40,-2.42907,8.95238,6.03775,-1.34822,-0.02944,-0.06470,-0.04856,4.67556,-3.93277,0.48318,-2.42867,8.95370,6.02915,-1.38603,0.00049
140506,-0.04721,-0.06574,0.03008,0.05682,0.03683,1.82208,45.6,1,45.4513285,8.6521025,20.74,144.36,36,0.40,-2.40299,8.83466,6.00909,-1.34753,-0.14632,-0.07785,0.07037,5.99993,-5.17268,1.49255,-2.40251,8.83618,5.99992,-1.38552,0.00049
140526,-0.05025,-0.06921,0.03713,0.48307,-0.33338,1.79798,45.7,1,45.4513237,8.6521045,20.09,144.36,36,0.40,-2.35911,8.76598,5.86241,-1.36292,-0.09788,-0.12358,0.14758,7.16113,-6.13320,1.42055,-2.35869,8.76701,5.85462,-1.40152,0.00069
140546,-0.05136,-0.06166,0.03206,0.83589,-0.67579,1.78896,45.7,1,45.4513237,8.6521045,20.09,144.36,36,0.40,-2.33292,8.65159,5.84911,-1.36218,-0.06867,0.05673,-0.04734,6.36334,-6.04036,1.64760,-2.33240,8.65281,5.84179,-1.40096,0.00069
140566,-0.04213,-0.05977,0.01052,1.24025,-0.88985,1.80976,45.6,1,45.4513237,8.6521045,20.09,144.36,36,0.40,-2.30684,8.53787,5.86902,-1.36127,0.10249,-0.03026,-0.32696,7.57525,-4.24340,2.13571,-2.30621,8.53926,5.86143,-1.40023,0.00069
140586,-0.02435,-0.07424,-0.00528,1.66382,-0.88992,1.85551,45.6,1,45.4513237,8.6521045,20.09,144.36,36,0.40,-2.28114,8.42285,5.91827,-1.36021,0.25425,-0.30091,-0.25277,8.29974,-0.89093,2.57218,-2.28043,8.42444,5.90827,-1.39935,0.00069
140606,-0.02582,-0.06665,-0.00672,1.93723,-0.79591,1.91001,45.7,1,45.4513190,8.6521065,19.52,144.36,36,0.40,-2.22950,8.32885,5.83182,-1.37173,-0.04897,0.05229,-0.02941,6.22065,0.67684,2.76390,-2.22895,8.32997,5.82434,-1.41150,0.00086
140626,-0.02557,-0.03918,-0.00067,2.06972,-0.77633,1.96040,45.7,1,45.4513190,8.6521065,19.52,144.36,36,0.40,-2.19401,8.24920,5.73767,-1.38007,-0.02156,0.39119,0.09413,4.14536,-0.46965,2.74983,-2.19355,8.25012,5.73425,-1.42038,0.00098
140646,-0.01419,-0.04440,-0.01448,1.99173,-0.71743,2.06615,45.7,1,45.4513190,8.6521065,19.52,144.36,36,0.40,-2.16603,8.13769,5.76840,-1.37861,0.16402,-0.12621,-0.23077,0.76989,0.20535,3.72295,-2.16552,8.13870,5.76387,-1.41910,0.00098
140666,0.00338,-0.05557,-0.01096,1.97434,-0.54975,2.11235,45.6,1,45.4513190,8.6521065,19.52,144.36,36,0.40,-2.13853,8.02506,5.82088,-1.37745,0.27867,-0.23062,0.04417,1.70194,2.07733,2.83612,-2.13801,8.02618,5.81436,-1.41813,0.00098
140686,-0.00147,-0.04418,-0.00564,1.80327,-0.40293,2.20424,45.6,1,45.4513190,8.6521065,19.52,144.36,36,0.40,-2.11128,7.91255,5.80693,-1.37602,-0.07744,0.13429,0.07766,-0.87688,1.89720,3.64378,-2.11076,7.91379,5.80152,-1.41688,0.00098
140706,0.00094,-0.03429,-0.00134,1.43483,-0.27902,2.22838,45.6,1,45.4513190,8.6521065,19.52,144.36,36,0.40,-2.08336,7.79943,5.81564,-1.37494,0.03861,0.12075,0.06605,-4.33733,1.66218,2.60667,-2.08285,7.80078,5.81117,-1.41599,0.00098
140726,0.00535,-0.04347,-0.00794,0.92634,-0.05177,2.30541,45.6,1,45.4513145,8.6521085,18.96,144.37,36,0.40,-2.04381,7.73425,5.69150,-1.38755,0.07449,-0.18732,-0.11126,-7.04005,3.50848,3.51220,-2.04342,7.73526,5.68674,-1.42957,0.00116
140746,0.00367,-0.04439,-0.00878,0.49033,0.19870,2.28675,45.7,1,45.4513145,8.6521085,18.96,144.37,36,0.40,-2.01602,7.62349,5.68632,-1.38668,-0.02266,-0.05891,-0.02207,-6.34053,4.12274,1.99444,-2.01565,7.62460,5.68109,-1.42890,0.00116
140766,0.00439,-0.04047,-0.00253,0.09194,0.39362,2.24338,45.7,1,45.4513145,8.6521085,18.96,144.37,36,0.40,-1.98853,7.51365,5.68962,-1.38598,0.01567,0.02097,0.09541,-6.14945,3.44746,1.56377,-1.98818,7.51486,5.68456,-1.42838,0.00116
140786,0.00129,-0.04241,-0.00242,-0.29000,0.52145,2.20987,45.6,1,45.4513145,8.6521085,18.96,144.37,36,0.40,-1.96102,7.40331,5.67953,-1.38522,-0.04720,-0.07280,-0.00065,-6.27378,2.52402,1.68499,-1.96069,7.40463,5.67389,-1.42781,0.00116
140806,0.00215,-0.04892,0.00325,-0.61101,0.68737,2.10324,45.6,1,45.4513145,8.6521085,18.96,144.37,36,0.40,-1.93394,7.29289,5.68095,-1.38491,0.01555,-0.15083,0.09201,-5.64020,3.28688,0.43262,-1.93363,7.29433,5.67404,-1.42768,0.00116
140826,-0.00350,-0.05005,0.00863,-0.90658,0.85595,2.06485,45.6,1,45.4513100,8.6521105,18.33,144.36,36,0.40,-1.89195,7.23528,5.51320,-1.39944,-0.09196,-0.06784,0.09290,-5.53714,3.49709,1.46353,-1.89171,7.23633,5.50741,-1.44325,0.00137
140846,-0.00613,-0.04842,0.00750,-1.12855,0.95310,1.97845,45.6,1,45.4513100,8.6521105,18.33,144.36,36,0.40,-1.86498,7.12827,5.50357,-1.39906,-0.04742,-0.02284,-0.01010,-4.60598,2.47497,0.62486,-1.86474,7.12943,5.49763,-1.44306,0.00137
140866,-0.00699,-0.05376,0.01239,-1.26126,1.01724,1.95069,45.6,1,45.4513100,8.6521105,18.33,144.36,36,0.40,-1.83836,7.02142,5.49762,-1.39836,-0.02041,-0.13738,0.08901,-3.34046,2.02215,1.51576,-1.83812,7.02272,5.49051,-1.44255,0.00137
140886,-0.01479,-0.05239,0.01992,-1.35012,1.01207,1.96428,45.7,1,45.4513100,8.6521105,18.33,144.36,36,0.40,-1.81222,6.91523,5.47048,-1.39744,-0.13702,-0.03092,0.13792,-2.74222,0.93113,2.17709,-1.81198,6.91668,5.46320,-1.44182,0.00137
140906,-0.02180,-0.04903,0.02588,-1.39291,0.94216,1.95285,45.7,1,45.4513100,8.6521105,18.33,144.36,36,0.40,-1.78618,6.80935,5.44480,-1.39666,-0.13161,0.00354,0.11913,-2.06327,-0.15317,1.77382,-1.78590,6.81095,5.43766,-1.44123,0.00137
140926,-0.01789,-0.05139,0.02028,-1.41148,0.82475,1.95959,45.6,1,45.4513100,8.6521105,18.33,144.36,36,0.40,-1.76030,6.70347,5.45215,-1.39577,0.04337,-0.08831,-0.06744,-1.70238,-1.01472,2.06518,-1.75998,6.70524,5.44420,-1.44054,0.00137
140946,-0.01906,-0.05352,0.02027,-1.34054,0.67870,1.93965,45.7,1,45.4513058,8.6521123,17.63,144.33,36,0.40,-1.72539,6.68898,5.21838,-1.41811,-0.03734,-0.08700,0.02008,-0.22920,-1.60942,1.62722,-1.72511,6.69020,5.21188,-1.46413,0.00167
140966,-0.02259,-0.05169,0.03355,-1.20136,0.53172,1.96203,45.6,1,45.4513058,8.6521123,17.63,144.33,36,0.40,-1.69972,6.58774,5.20270,-1.41713,-0.07795,-0.02288,0.24165,0.97906,-1.77087,2.31266,-1.69939,6.58910,5.19607,-1.46335,0.00167
140986,-0.02659,-0.04885,0.03568,-1.09659,0.32737,2.00524,45.6,1,45.4513058,8.6521123,17.63,144.33,36,0.40,-1.67432,6.48746,5.18528,-1.41604,-0.08920,-0.00434,0.06907,0.54492,-2.87415,2.68220,-1.67393,6.48898,5.17871,-1.46245,0.00167
141006,-0.02528,-0.05202,0.02814,-0.97527,0.14794,1.99980,45.6,1,45.4513017,8.6521142,17.32,144.30,36,0.40,-1.62642,6.40299,5.12801,-1.42196,-0.00483,-0.10178,-0.09005,0.92536,-2.66307,1.91455,-1.62609,6.40409,5.12226,-1.46884,0.00175
141026,-0.02180,-0.04923,0.02975,-0.81701,-0.00175,1.97989,45.6,1,45.4513017,8.6521142,17.32,144.30,36,0.40,-1.60041,6.30346,5.13430,-1.42121,0.03278,-0.00546,0.05502,1.66246,-2.34689,1.66798,-1.60002,6.30470,5.12847,-1.46830,0.00175
141046,-0.02023,-0.04644,0.02963,-0.68681,-0.13689,1.97534,45.6,1,45.4513017,8.6521142,17.32,144.30,36,0.40,-1.57458,6.20456,5.13508,-1.42038,0.00428,-0.00269,0.02783,1.35288,-2.25405,1.90404,-1.57413,6.20593,5.12921,-1.46767,0.00175
141066,-0.01686,-0.04534,0.02723,-0.64851,-0.24458,1.96208,45.6,1,45.4513017,8.6521142,17.32,144.30,36,0.40,-1.54844,6.10417,5.14157,-1.41959,0.03594,-0.02825,-0.01051,-0.04841,-1.93174,1.75436,-1.54794,6.10568,5.13540,-1.46709,0.00175
141086,-0.01243,-0.04644,0.02097,-0.58213,-0.35173,1.89141,45.6,1,45.4513017,8.6521142,17.32,144.30,36,0.40,-1.52283,6.00503,5.15138,-1.41916,0.05697,-0.06355,-0.07701,0.45786,-2.03042,0.78434,-1.52228,6.00668,5.14454,-1.46685,0.00175
141106,-0.01236,-0.04550,0.02216,-0.47659,-0.46362,1.86892,45.6,1,45.4513017,8.6521142,17.32,144.30,36,0.40,-1.49730,5.90544,5.14859,-1.41846,-0.01120,-0.03079,0.04072,1.17689,-2.21668,1.51652,-1.49671,5.90725,5.14148,-1.46636,0.00175
141126,-0.01065,-0.04462,0.02504,-0.45144,-0.54875,1.89142,45.6,1,45.4512977,8.6521160,16.52,144.29,36,0.40,-1.45725,5.86559,4.99139,-1.43364,0.01613,-0.03093,0.07023,-0.05745,-1.88240,2.24388,-1.45681,5.86684,4.98593,-1.48248,0.00197
141146,-0.00512,-0.04644,0.01968,-0.41531,-0.64063,1.83135,45.7,1,45.4512977,8.6521160,16.52,144.29,36,0.40,-1.43143,5.76875,5.00548,-1.43316,0.08147,-0.07489,-0.06433,0.15068,-2.08005,0.89021,-1.43096,5.77013,4.99918,-1.48221,0.00197
141166,-0.00377,-0.04327,0.01832,-0.33056,-0.74225,1.80110,45.7,1,45.4512977,8.6521160,16.52,144.29,36,0.40,-1.40590,5.67240,5.00901,-1.43253,0.01745,0.00641,-0.00302,0.99725,-2.33434,1.32720,-1.40542,5.67391,5.00275,-1.48178,0.00197
141186,-0.00225,-0.04147,0.01896,-0.32816,-0.78276,1.79172,45.7,1,45.4512977,8.6521160,16.52,144.29,36,0.40,-1.38025,5.57549,5.01289,-1.43179,0.02152,-0.01324,0.02907,-0.29057,-1.41732,1.64477,-1.37976,5.57714,5.00647,-1.48125,0.00197
141206,-0.00082,-0.03919,0.01729,-0.28499,-0.78140,1.74909,45.6,1,45.4512977,8.6521160,16.52,144.29,36,0.40,-1.35461,5.47845,5.01701,-1.43125,0.02157,-0.00360,-0.00887,0.39134,-0.76014,1.08124,-1.35412,5.48023,5.01052,-1.48091,0.00197
141226,0.00179,-0.03839,0.01370,-0.21861,-0.76413,1.70058,45.6,1,45.4512938,8.6521178,15.78,144.26,36,0.40,-1.31503,5.44300,4.85559,-1.44639,0.04269,-0.02580,-0.04262,0.82125,-0.49359,0.94055,-1.31468,5.44424,4.85059,-1.49714,0.00217
141246,-0.00094,-0.03668,0.01270,-0.19376,-0.68992,1.70414,45.7,1,45.4512938,8.6521178,15.78,144.26,36,0.40,-1.28907,5.34927,4.84683,-1.44560,-0.04362,-0.00984,-0.00293,0.19567,0.47277,1.76003,-1.28872,5.35061,4.84180,-1.49657,0.00217
141266,0.00180,-0.03264,0.01196,-0.14437,-0.58668,1.68680,45.6,1,45.4512938,8.6521178,15.78,144.26,36,0.40,-1.26326,5.25620,4.85633,-1.44495,0.04472,0.03069,0.00037,0.62936,1.03069,1.41501,-1.26291,5.25763,4.85154,-1.49612,0.00217
141286,0.00303,-0.03513,0.01055,-0.08259,-0.54056,1.63207,45.7,1,45.4512938,8.6521178,15.78,144.26,36,0.40,-1.23727,5.16213,4.85857,-1.44451,0.02223,-0.07424,-0.01162,0.88536,0.18199,0.77471,-1.23694,5.16367,4.85300,-1.49590,0.00217
141306,-0.00120,-0.03147,0.01292,-0.10988,-0.47307,1.64191,45.6,1,45.4512902,8.6521195,14.95,144.26,36,0.40,-1.19668,5.10336,4.72505,-1.45253,-0.06742,0.02592,0.05016,-0.53754,0.58429,1.79614,-1.19644,5.10446,4.72127,-1.50468,0.00229
141326,-0.00081,-0.02782,0.00932,-0.17517,-0.39808,1.61548,45.6,1,45.4512902,8.6521195,14.95,144.24,36,0.40,-1.16804,5.04895,4.61467,-1.45960,0.00535,0.02930,-0.04712,-1.19807,0.77669,1.20140,-1.16786,5.04982,4.61198,-1.51239,0.00239
141346,-0.00058,-0.02879,0.00995,-0.21838,-0.31087,1.59842,45.7,1,45.4512902,8.6521195,14.95,144.24,36,0.40,-1.14199,4.96053,4.61376,-1.45897,0.00302,-0.04392,0.01991,-0.89523,1.05550,1.33109,-1.14181,4.96145,4.61061,-1.51198,0.00239
141366,-0.00026,-0.02960,0.01261,-0.27770,-0.20659,1.60399,45.7,1,45.4512902,8.6521195,14.95,144.24,36,0.40,-1.11616,4.87228,4.61322,-1.45822,0.00461,-0.04239,0.05423,-1.20711,1.42716,1.69121,-1.11599,4.87327,4.60963,-1.51144,0.00239
141386,0.00006,-0.02791,0.01546,-0.29923,-0.12972,1.54030,45.6,1,45.4512902,8.6521195,14.95,144.24,36,0.40,-1.09032,4.78370,4.61416,-1.45786,0.00507,-0.00131,0.06015,-0.63649,1.07448,0.54251,-1.09016,4.78476,4.61054,-1.51130,0.00239
141406,-0.00807,-0.02379,0.01983,-0.32834,-0.06681,1.56431,45.6,1,45.4512867,8.6521213,14.63,144.21,36,0.40,-1.05265,4.71693,4.50831,-1.46110,-0.13530,0.04062,0.08831,-0.78439,0.91887,1.94050,-1.05253,4.71776,4.50620,-1.51499,0.00244
141426,-0.00527,-0.03076,0.01887,-0.33314,-0.01732,1.55494,45.6,1,45.4512867,8.6521213,14.63,144.21,36,0.40,-1.02660,4.63036,4.51075,-1.46044,0.03848,-0.13981,0.00374,-0.40829,0.75800,1.40812,-1.02647,4.63126,4.50710,-1.51455,0.00244
141446,-0.00877,-0.02578,0.02550,-0.34096,-0.03065,1.52745,45.7,1,45.4512867,8.6521213,14.63,144.21,36,0.40,-1.00090,4.54441,4.50038,-1.45990,-0.06351,0.05211,0.12936,-0.46359,-0.23959,1.09670,-1.00076,4.54538,4.49741,-1.51422,0.00244
141466,-0.01539,-0.01869,0.03035,-0.35306,-0.06516,1.55989,45.7,1,45.4512867,8.6521213,14.63,144.21,36,0.40,-0.97485,4.45846,4.48072,-1.45901,-0.11909,0.09247,0.10633,-0.54257,-0.60570,2.06819,-0.97467,4.45949,4.47899,-1.51355,0.00244
141486,-0.01140,-0.02837,0.02541,-0.31891,-0.11949,1.50531,45.6,1,45.4512867,8.6521213,14.63,144.21,36,0.40,-0.94868,4.37160,4.48427,-1.45861,0.05110,-0.18009,-0.05191,0.21615,-0.97064,0.65023,-0.94845,4.37270,4.48049,-1.51337,0.00244
141506,-0.01543,-0.02419,0.03033,-0.29140,-0.16500,1.50450,45.6,1,45.4512833,8.6521228,13.95,144.17,36,0.40,-0.91737,4.32079,4.35322,-1.46392,-0.07861,0.04139,0.10741,0.13957,-0.87809,1.49182,-0.91719,4.32162,4.35101,-1.51907,0.00252
141526,-0.01521,-0.02020,0.02936,-0.26545,-0.17358,1.49892,45.7,1,45.4512833,8.6521228,13.95,144.17,36,0.40,-0.89161,4.23765,4.35256,-1.46326,-0.01177,0.04233,0.01413,0.14106,-0.30791,1.41155,-0.89139,4.23854,4.35082,-1.51863,0.00252
141546,-0.01555,-0.02413,0.02502,-0.22919,-0.20838,1.44591,45.6,1,45.4512833,8.6521228,13.95,144.17,36,0.40,-0.86606,4.15490,4.34536,-1.46288,-0.02087,-0.08572,-0.04301,0.33889,-0.75372,0.61541,-0.86578,4.15585,4.34276,-1.51847,0.00252
141566,-0.01782,-0.02587,0.02485,-0.20711,-0.19763,1.45129,45.6,1,45.4512833,8.6521228,13.95,144.17,36,0.40,-0.84067,4.07191,4.33313,-1.46218,-0.05329,-0.05320,0.02214,0.13877,-0.02909,1.53560,-0.84033,4.07294,4.33008,-1.51798,0.00252
141586,-0.01647,-0.01913,0.02901,-0.23663,-0.26371,1.40146,45.7,1,45.4512833,8.6521228,13.95,144.17,36,0.40,-0.81524,3.98902,4.33722,-1.46180,0.00465,0.08657,0.09427,-0.69898,-1.29908,0.62078,-0.81483,3.99013,4.33510,-1.51782,0.00252
141606,-0.02019,-0.01752,0.02727,-0.32033,-0.34297,1.41011,45.6,1,45.4512833,8.6521228,13.95,144.17,36,0.40,-0.78957,3.90612,4.32237,-1.46109,-0.07845,0.00770,0.00004,-1.63174,-1.58461,1.54556,-0.78909,3.90728,4.32052,-1.51733,0.00252
141626,-0.01681,-0.02101,0.02376,-0.40907,-0.42302,1.36747,45.6,1,45.4512800,8.6521243,13.41,144.14,36,0.40,-0.76970,3.88657,4.14567,-1.46906,0.03601,-0.07574,-0.03130,-1.79926,-1.67716,0.69946,-0.76935,3.88739,4.14389,-1.52566,0.00263
141646,-0.01958,-0.01682,0.02816,-0.45618,-0.51389,1.34516,45.6,1,45.4512800,8.6521243,13.41,144.14,36,0.40,-0.74473,3.80747,4.13552,-1.46855,-0.06286,0.04878,0.09717,-1.19427,-1.93758,0.99562,-0.74430,3.80834,4.13444,-1.52537,0.00263
141666,-0.01566,-0.01495,0.02894,-0.45665,-0.60229,1.33169,45.7,1,45.4512800,8.6521243,13.41,144.14,36,0.40,-0.71979,3.72890,4.14482,-1.46800,0.04570,0.01433,0.04107,-0.46403,-1.98721,1.12064,-0.71929,3.72982,4.14378,-1.52503,0.00263
141686,-0.01634,-0.01810,0.02713,-0.49776,-0.68279,1.33947,45.7,1,45.4512800,8.6521243,13.41,144.14,36,0.40,-0.69482,3.64991,4.13696,-1.46732,-0.02701,-0.06749,-0.00125,-1.14182,-1.94400,1.46145,-0.69425,3.65088,4.13524,-1.52457,0.00263
141706,-0.01521,-0.01867,0.02618,-0.49535,-0.69152,1.30519,45.7,1,45.4512800,8.6521243,13.41,144.14,36,0.40,-0.66995,3.57061,4.13636,-1.46689,0.00245,-0.02750,0.01132,-0.45752,-0.82816,0.76803,-0.66930,3.57164,4.13432,-1.52436,0.00263
141726,-0.01750,-0.01480,0.03112,-0.53097,-0.70644,1.34143,45.6,1,45.4512770,8.6521258,12.41,144.10,36,0.40,-0.65242,3.55763,3.93716,-1.47250,-0.05338,0.04581,0.10858,-1.08904,-0.94027,1.90919,-0.65197,3.55837,3.93645,-1.53015,0.00271
141746,-0.01293,-0.01994,0.02626,-0.50498,-0.71115,1.32862,45.7,1,45.4512770,8.6521258,12.41,144.10,36,0.40,-0.62826,3.48239,3.94428,-1.47194,0.05869,-0.10048,-0.05000,-0.09789,-0.78496,1.12798,-0.62775,3.48318,3.94228,-1.52981,0.00271
141766,-0.01625,-0.01623,0.02891,-0.50687,-0.70407,1.35329,45.7,1,45.4512770,8.6521258,12.41,144.10,36,0.40,-0.60440,3.40770,3.93297,-1.47117,-0.06815,0.04183,0.07047,-0.53650,-0.59314,1.73980,-0.60382,3.40854,3.93163,-1.52926,0.00271
141786,-0.01429,-0.01786,0.02837,-0.44971,-0.66060,1.35788,45.7,1,45.4512770,8.6521258,12.41,144.10,36,0.40,-0.58044,3.33277,3.93433,-1.47050,0.01629,-0.04334,0.01992,0.44595,0.02054,1.42973,-0.57979,3.33367,3.93245,-1.52882,0.00271
141806,-0.01206,-0.01807,0.02889,-0.43639,-0.64725,1.36924,45.6,1,45.4512742,8.6521273,11.52,144.10,36,0.40,-0.55627,3.30067,3.79035,-1.47516,0.02295,-0.02137,0.03699,-0.22772,-0.43812,1.54724,-0.55581,3.30131,3.78885,-1.53372,0.00277
141826,-0.01207,-0.01821,0.02774,-0.39501,-0.60905,1.40389,45.6,1,45.4512742,8.6521273,11.52,144.05,36,0.40,-0.53749,3.26582,3.66894,-1.47854,-0.01221,-0.02041,0.00983,0.25327,-0.01070,1.94681,-0.53711,3.26632,3.66765,-1.53733,0.00283
141846,-0.01317,-0.01467,0.02538,-0.36270,-0.59953,1.39654,45.6,1,45.4512742,8.6521273,11.52,144.05,36,0.40,-0.51446,3.19623,3.66493,-1.47792,-0.03044,0.04089,-0.01165,0.14346,-0.45038,1.28136,-0.51403,3.19677,3.66420,-1.53694,0.00283
141866,-0.01489,-0.01270,0.02820,-0.31803,-0.60286,1.40848,45.6,1,45.4512742,8.6521273,11.52,144.05,36,0.40,-0.49138,3.12694,3.65777,-1.47720,-0.04180,0.01812,0.07248,0.38184,-0.65504,1.59557,-0.49089,3.12751,3.65737,-1.53644,0.00283
141886,-0.01052,-0.01726,0.02627,-0.29063,-0.61269,1.41646,45.6,1,45.4512742,8.6521273,11.52,144.05,36,0.40,-0.46835,3.05738,3.66493,-1.47650,0.05787,-0.08873,-0.00408,0.13866,-0.76656,1.54144,-0.46780,3.05799,3.66335,-1.53596,0.00283
141906,-0.01044,-0.01563,0.02284,-0.26457,-0.62265,1.40760,45.7,1,45.4512742,8.6521273,11.52,144.05,36,0.40,-0.44540,2.98746,3.66360,-1.47589,-0.00922,0.00988,-0.03079,0.14369,-0.77882,1.26881,-0.44479,2.98812,3.66215,-1.53557,0.00283
141926,-0.01206,-0.01166,0.02535,-0.24375,-0.62050,1.40033,45.6,1,45.4512742,8.6521273,11.52,144.05,36,0.40,-0.42249,2.91813,3.65867,-1.47528,-0.03736,0.05053,0.06455,0.08232,-0.58672,1.28636,-0.42182,2.91883,3.65791,-1.53518,0.00283
141946,-0.01174,-0.01184,0.02672,-0.21982,-0.64151,1.35525,45.6,1,45.4512717,8.6521287,10.96,144.00,36,0.40,-0.41198,2.91791,3.46421,-1.48001,-0.00668,-0.01467,0.04827,0.15513,-0.97064,0.64910,-0.41149,2.91843,3.46367,-1.54007,0.00289
141966,-0.00831,-0.01493,0.02234,-0.19377,-0.63969,1.31854,45.7,1,45.4512717,8.6521287,10.96,144.00,36,0.40,-0.38979,2.85197,3.47001,-1.47959,0.04541,-0.06327,-0.04630,0.21444,-0.61124,0.74334,-0.38925,2.85253,3.46861,-1.53987,0.00289
141986,-0.00353,-0.00867,0.02163,-0.20587,-0.62162,1.28262,45.6,1,45.4512717,8.6521287,10.96,144.00,36,0.40,-0.36771,2.78632,3.48760,-1.47917,0.07135,0.08940,0.01045,-0.39559,-0.33856,0.71982,-0.36713,2.78692,3.48700,-1.53968,0.00289
142006,-0.00797,-0.00836,0.01967,-0.20995,-0.59311,1.25010,45.6,1,45.4512717,8.6521287,10.96,144.00,36,0.40,-0.34533,2.72033,3.47262,-1.47875,-0.07764,-0.00348,-0.01097,-0.27388,-0.14646,0.74075,-0.34472,2.72095,3.47222,-1.53948,0.00289
142026,-0.00706,-0.00397,0.02080,-0.21404,-0.53620,1.23294,45.7,1,45.4512692,8.6521298,10.11,143.95,36,0.40,-0.33326,2.70378,3.31753,-1.48008,0.00726,0.06470,0.03842,-0.27800,0.35540,0.96406,-0.33282,2.70425,3.31799,-1.54094,0.00291
142046,-0.00500,-0.00747,0.01896,-0.25769,-0.50352,1.19078,45.7,1,45.4512692,8.6521298,10.11,143.95,36,0.40,-0.31151,2.64092,3.31979,-1.47973,0.02728,-0.06232,-0.00981,-0.94149,0.00857,0.53016,-0.31105,2.64140,3.31945,-1.54081,0.00291
142066,-0.00254,-0.00990,0.02290,-0.27712,-0.48172,1.17161,45.7,1,45.4512692,8.6521298,10.11,143.95,36,0.40,-0.29012,2.57834,3.32441,-1.47927,0.03598,-0.04797,0.08468,-0.58152,-0.14033,0.87144,-0.28963,2.57884,3.32339,-1.54056,0.00291
