t_ms (ms),ax (G),ay (G),az (G),gx (°/s),gy (°/s),gz (°/s),temp_c (°C),lap,gps_lat (°),gps_lon (°),gps_speed_kmh (km/h),gps_alt_m (m),gps_sats,gps_hdop,kf_x (m),kf_y (m),kf_vel (m/s),kf_heading (rad),raw_ax (G),raw_ay (G),raw_az (G),raw_gx (°/s),raw_gy (°/s),raw_gz (°/s),kf6_x (m),kf6_y (m),kf6_vel (m/s),kf6_heading (rad),kf6_bgz (rad/s)
84176,-0.00229,-0.11656,0.01077,-1.06138,0.98434,15.96661,45.9,1,45.4480753,8.6508897,26.97,144.60,36,0.40,-97.10884,-353.69095,7.32551,-0.36650,-0.06573,-0.09046,0.07004,-1.73107,1.41504,12.84128,-97.11311,-353.68988,7.33902,-0.41611,0.01947
84196,-0.00631,-0.11281,0.01110,-1.12377,0.94842,15.79114,45.9,1,45.4480808,8.6508837,26.97,144.60,36,0.40,-97.28174,-353.59314,7.40295,-0.38759,-0.06934,-0.05413,0.01624,-2.10112,0.38570,13.04210,-97.28445,-353.59244,7.41359,-0.43684,0.01968
84216,-0.00895,-0.10900,0.01184,-1.19277,0.88538,15.59282,45.9,1,45.4480808,8.6508837,26.97,144.50,36,0.40,-97.39060,-353.50964,7.38011,-0.38859,-0.05027,-0.04917,0.02340,-2.27380,-0.10229,12.48580,-97.39264,-353.50912,7.38903,-0.43755,0.01972
84236,-0.01143,-0.10724,0.01241,-1.28002,0.80412,15.42823,45.9,1,45.4480808,8.6508837,26.97,144.50,36,0.40,-97.47366,-353.38782,7.37971,-0.38399,-0.05024,-0.07971,0.02146,-2.64691,-0.46899,12.84962,-97.47596,-353.38724,7.38956,-0.43347,0.01972
84256,-0.01194,-0.10629,0.01148,-1.32541,0.69985,15.27375,45.9,1,45.4480808,8.6508837,26.97,144.50,36,0.40,-97.55677,-353.26657,7.37309,-0.37940,-0.02004,-0.09145,-0.00322,-2.03653,-0.93376,12.85357,-97.55933,-353.26593,7.38381,-0.42939,0.01972
84276,-0.01307,-0.10438,0.01284,-1.36054,0.63087,15.11761,45.9,1,45.4480860,8.6508773,26.80,144.42,36,0.40,-97.71593,-353.13354,7.47588,-0.39595,-0.03073,-0.07436,0.03425,-1.91101,-0.44984,12.67137,-97.71786,-353.13306,7.48524,-0.44632,0.01989
84296,-0.01266,-0.10117,0.01162,-1.40136,0.56707,14.99523,45.9,1,45.4480860,8.6508773,26.80,144.42,36,0.40,-97.80325,-353.01181,7.47164,-0.39125,-0.00615,-0.05101,-0.00750,-2.04075,-0.43243,13.07807,-97.80542,-353.01126,7.48148,-0.44214,0.01989
84316,-0.01134,-0.09728,0.01314,-1.42141,0.50710,14.88055,45.9,1,45.4480860,8.6508773,26.80,144.42,36,0.40,-97.89058,-352.89029,7.46632,-0.38656,0.00931,-0.03629,0.03687,-1.73563,-0.43243,13.08381,-97.89300,-352.88968,7.47643,-0.43797,0.01989
84336,-0.01181,-0.09783,0.01775,-1.38924,0.46928,14.78603,45.9,1,45.4480860,8.6508773,26.80,144.42,36,0.40,-97.97752,-352.76974,7.45848,-0.38181,-0.01930,-0.10647,0.08997,-0.88515,-0.12316,13.30524,-97.98019,-352.76907,7.46963,-0.43374,0.01989
84356,-0.01083,-0.09528,0.02027,-1.33682,0.45459,14.68687,45.9,1,45.4480860,8.6508773,26.80,144.42,36,0.40,-98.06482,-352.64917,7.45194,-0.37711,0.00461,-0.05532,0.05986,-0.51564,0.22440,13.13344,-98.06777,-352.64844,7.46356,-0.42956,0.01989
84376,-0.00996,-0.09074,0.01851,-1.31695,0.41808,14.59900,45.9,1,45.4480860,8.6508773,26.80,144.42,36,0.40,-98.15251,-352.52826,7.44926,-0.37236,0.00372,-0.01958,-0.00918,-1.00568,-0.15391,13.22231,-98.15575,-352.52744,7.46104,-0.42533,0.01989
84396,-0.01140,-0.08794,0.01639,-1.27245,0.28823,14.50620,45.9,1,45.4480912,8.6508710,26.80,144.35,36,0.40,-98.30082,-352.43661,7.47679,-0.38097,-0.03406,-0.04400,-0.01681,-0.57516,-1.74608,13.05227,-98.30305,-352.43604,7.48604,-0.43372,0.02000
84416,-0.01189,-0.08678,0.01771,-1.22641,0.03053,14.39038,45.9,1,45.4480912,8.6508710,26.80,144.35,36,0.40,-98.39167,-352.31735,7.47316,-0.37645,-0.01958,-0.06865,0.03838,-0.50516,-4.00669,12.57601,-98.39412,-352.31671,7.48315,-0.42972,0.02000
84436,-0.01344,-0.08569,0.02037,-1.19083,-0.22068,14.30143,45.9,1,45.4480912,8.6508710,26.80,144.35,36,0.40,-98.48206,-352.19916,7.47257,-0.37184,-0.03773,-0.06866,0.06206,-0.63349,-4.15638,12.90787,-98.48474,-352.19846,7.48338,-0.42563,0.02000
84456,-0.01023,-0.08334,0.02018,-1.20150,-0.36464,14.22618,45.9,1,45.4480912,8.6508710,26.80,144.35,36,0.40,-98.57294,-352.08066,7.46110,-0.36716,0.04014,-0.04653,0.01723,-1.36867,-2.61992,13.04722,-98.57587,-352.07986,7.47214,-0.42147,0.02000
84476,-0.00387,-0.08106,0.01794,-1.16640,-0.43544,14.09288,45.9,1,45.4480912,8.6508710,26.80,144.35,36,0.40,-98.66369,-351.96234,7.44045,-0.36285,0.09567,-0.04525,-0.01713,-0.61650,-1.54476,12.00456,-98.66687,-351.96149,7.45140,-0.41768,0.02000
84496,0.00069,-0.08001,0.02149,-1.13305,-0.48150,13.94868,45.9,1,45.4480962,8.6508643,26.85,144.30,36,0.40,-98.82062,-351.87640,7.45673,-0.37178,0.07224,-0.06364,0.07701,-0.61058,-1.20301,11.68954,-98.82277,-351.87579,7.46489,-0.42643,0.02010
84516,0.00247,-0.08004,0.02339,-1.04633,-0.49795,13.79008,45.9,1,45.4480962,8.6508643,26.85,144.30,36,0.40,-98.91428,-351.76007,7.44370,-0.36770,0.03023,-0.08042,0.05314,0.31234,-0.75565,11.30530,-98.91666,-351.75943,7.45249,-0.42288,0.02010
84536,0.00357,-0.07849,0.02394,-0.94314,-0.46846,13.65752,45.9,1,45.4480962,8.6508643,26.85,144.30,36,0.40,-99.00772,-351.64432,7.43482,-0.36354,0.02095,-0.05420,0.03257,0.67343,-0.00656,11.58077,-99.01034,-351.64362,7.44403,-0.41924,0.02010
84556,0.00786,-0.07597,0.02146,-0.83463,-0.42393,13.50455,45.9,1,45.4480962,8.6508643,26.85,144.30,36,0.40,-99.10061,-351.52933,7.41858,-0.35956,0.07498,-0.03662,-0.01729,0.86547,0.27368,11.10792,-99.10348,-351.52859,7.42774,-0.41578,0.02010
84576,0.01010,-0.07265,0.02353,-0.71469,-0.39106,13.38114,45.9,1,45.4481012,8.6508573,26.95,144.30,36,0.40,-99.28585,-351.41385,7.52950,-0.37545,0.04516,-0.02058,0.05584,1.16430,0.12399,11.44782,-99.28785,-351.41327,7.53630,-0.43200,0.02027
84596,0.01176,-0.06857,0.02287,-0.60883,-0.42181,13.24141,45.9,1,45.4481012,8.6508573,26.95,144.25,36,0.40,-99.41263,-351.32004,7.52440,-0.37647,0.03786,-0.00459,0.01262,1.04965,-0.90362,11.05221,-99.41421,-351.31964,7.52958,-0.43317,0.02030
84616,0.01059,-0.06467,0.01940,-0.58280,-0.52884,13.12184,45.9,1,45.4481012,8.6508573,26.95,144.25,36,0.40,-99.51089,-351.20624,7.52542,-0.37242,-0.00778,-0.00364,-0.03503,-0.17496,-2.20566,11.24857,-99.51265,-351.20584,7.53067,-0.42965,0.02030
84636,0.00988,-0.06528,0.01932,-0.57650,-0.61010,13.00172,45.9,1,45.4481012,8.6508573,26.95,144.25,36,0.40,-99.60895,-351.09290,7.51882,-0.36843,-0.00131,-0.07487,0.01819,-0.47777,-1.88305,11.11984,-99.61089,-351.09253,7.52485,-0.42619,0.02030
84656,0.00967,-0.06099,0.01941,-0.51916,-0.65075,12.88169,45.9,1,45.4481012,8.6508573,26.95,144.25,36,0.40,-99.70742,-350.97925,7.51828,-0.36447,0.00646,0.00633,0.02075,0.37910,-1.28773,11.00131,-99.70955,-350.97888,7.52421,-0.42275,0.02030
84676,0.01270,-0.06056,0.01606,-0.42816,-0.65729,12.74362,45.9,1,45.4481060,8.6508503,26.93,144.18,36,0.40,-99.86474,-350.86761,7.57233,-0.37237,0.06013,-0.05391,-0.03648,0.99748,-0.75973,10.58058,-99.86636,-350.86734,7.57709,-0.43107,0.02040
84696,0.01095,-0.05980,0.01125,-0.29139,-0.66010,12.61630,45.9,1,45.4481060,8.6508503,26.93,144.18,36,0.40,-99.96594,-350.75443,7.57098,-0.36853,-0.01651,-0.04779,-0.06406,1.85135,-0.70402,10.62159,-99.96774,-350.75418,7.57633,-0.42777,0.02040
84716,0.01065,-0.05571,0.01516,-0.23968,-0.64971,12.49298,45.9,1,45.4481060,8.6508503,26.93,144.18,36,0.40,-100.06646,-350.64212,7.57069,-0.36474,0.00594,0.00835,0.07640,0.57053,-0.48702,10.56094,-100.06844,-350.64191,7.57592,-0.42450,0.02040
84736,0.01153,-0.05158,0.01838,-0.24613,-0.65931,12.38340,45.9,1,45.4481060,8.6508503,26.93,144.18,36,0.40,-100.16784,-350.52875,7.56743,-0.36087,0.02541,0.01314,0.06883,-0.34715,-0.80963,10.66671,-100.16999,-350.52856,7.57239,-0.42117,0.02040
84756,0.01050,-0.05323,0.02108,-0.23055,-0.62004,12.29843,45.9,1,45.4481060,8.6508503,26.93,144.18,36,0.40,-100.26830,-350.41656,7.56128,-0.35694,-0.00564,-0.07912,0.06336,0.01347,-0.00483,10.96713,-100.27063,-350.41638,7.56712,-0.41777,0.02040
84776,0.01142,-0.05190,0.01876,-0.22648,-0.64144,12.19624,45.9,1,45.4481108,8.6508430,27.04,144.10,36,0.40,-100.43707,-350.31390,7.62622,-0.36520,0.02588,-0.03110,-0.01752,-0.16267,-0.97673,10.59532,-100.43877,-350.31375,7.63070,-0.42643,0.02050
84796,0.01156,-0.05213,0.01731,-0.14140,-0.75329,12.06463,45.9,1,45.4481108,8.6508430,27.04,144.10,36,0.40,-100.54124,-350.20212,7.61898,-0.36158,0.01365,-0.05580,-0.00545,1.19148,-2.50567,10.00276,-100.54311,-350.20200,7.62402,-0.42334,0.02050
84816,0.01716,-0.05418,0.01385,-0.01374,-0.83240,11.93743,45.9,1,45.4481108,8.6508430,27.04,144.10,36,0.40,-100.64457,-350.09146,7.59318,-0.35801,0.10485,-0.08627,-0.04043,1.98618,-2.07165,9.94458,-100.64663,-350.09137,7.59864,-0.42030,0.02050
84836,0.01840,-0.05194,0.01151,0.11416,-0.82449,11.78663,45.9,1,45.4481108,8.6508430,27.04,144.10,36,0.40,-100.74818,-349.98059,7.58506,-0.35459,0.03793,-0.01677,-0.02510,2.11806,-0.70056,9.42415,-100.75045,-349.98053,7.59051,-0.41742,0.02050
84856,0.01459,-0.04698,0.01453,0.19088,-0.83112,11.62171,45.9,1,45.4481108,8.6508430,27.04,144.10,36,0.40,-100.85184,-349.86966,7.59566,-0.35132,-0.04508,0.03072,0.06180,1.39277,-0.93499,9.03793,-100.85430,-349.86963,7.60101,-0.41467,0.02050
84876,0.01561,-0.04457,0.01627,0.13065,-0.80991,11.49254,45.9,1,45.4481108,8.6508430,27.04,144.10,36,0.40,-100.95568,-349.75845,7.58953,-0.34788,0.03152,-0.00680,0.04351,-0.81299,-0.47775,9.46883,-100.95834,-349.75848,7.59479,-0.41177,0.02050
84896,0.01976,-0.04053,0.01220,0.05264,-0.79622,11.33983,45.9,1,45.4481155,8.6508353,27.15,144.04,36,0.40,-101.11318,-349.69632,7.57727,-0.35300,0.08479,0.02267,-0.05156,-1.16946,-0.58162,8.94736,-101.11501,-349.69632,7.58028,-0.41699,0.02057
84916,0.02376,-0.03949,0.01210,0.04950,-0.82080,11.16476,45.9,1,45.4481155,8.6508353,27.15,144.04,36,0.40,-101.21912,-349.58746,7.55996,-0.34993,0.08647,-0.02307,0.01066,0.00030,-1.20597,8.42212,-101.22111,-349.58755,7.56279,-0.41446,0.02057
84936,0.02376,-0.03968,0.01460,0.07558,-0.85808,11.01447,45.9,1,45.4481155,8.6508353,27.15,144.04,36,0.40,-101.32466,-349.47903,7.55212,-0.34678,0.02377,-0.04271,0.05367,0.48419,-1.44212,8.65988,-101.32683,-349.47922,7.55533,-0.41184,0.02057
84956,0.02250,-0.03599,0.01551,0.10354,-0.89427,10.88479,45.9,1,45.4481155,8.6508353,27.15,144.04,36,0.40,-101.42992,-349.37094,7.55350,-0.34357,0.00270,0.02180,0.02985,0.54161,-1.46126,8.85305,-101.43226,-349.37122,7.55644,-0.40916,0.02057
84976,0.02312,-0.03605,0.01161,0.12690,-0.97094,10.72365,45.9,1,45.4481155,8.6508353,27.15,144.04,36,0.40,-101.53509,-349.26291,7.54454,-0.34059,0.03286,-0.03701,-0.04958,0.49286,-2.17206,8.19927,-101.53761,-349.26328,7.54774,-0.40672,0.02057
84996,0.02481,-0.03853,0.00708,0.19736,-1.11389,10.52530,45.9,1,45.4481200,8.6508277,27.00,143.98,36,0.40,-101.69989,-349.20300,7.54203,-0.34699,0.05127,-0.07729,-0.06379,1.30116,-3.35344,7.41769,-101.70161,-349.20322,7.54467,-0.41336,0.02064
85016,0.02596,-0.03567,0.00677,0.26011,-1.25195,10.32910,45.9,1,45.4481200,8.6508277,27.00,143.98,36,0.40,-101.80786,-349.09732,7.53489,-0.34433,0.04405,0.00902,0.00184,1.24317,-3.41494,7.25526,-101.80975,-349.09763,7.53720,-0.41124,0.02064
85036,0.02663,-0.03522,0.00422,0.29436,-1.45261,10.09639,45.9,1,45.4481200,8.6508277,27.00,143.98,36,0.40,-101.91497,-348.99243,7.52601,-0.34197,0.03712,-0.02814,-0.03578,0.83098,-4.59632,6.45073,-101.91702,-348.99286,7.52847,-0.40941,0.02064
85056,0.02567,-0.03817,0.00327,0.29044,-1.67351,9.85048,45.9,1,45.4481200,8.6508277,27.00,143.98,36,0.40,-102.02257,-348.88730,7.51721,-0.33975,0.01055,-0.08436,-0.01149,0.22904,-5.13420,5.99778,-102.02480,-348.88782,7.52066,-0.40773,0.02064
85076,0.02464,-0.03693,0.00104,0.29520,-1.94270,9.55979,45.9,1,45.4481247,8.6508198,26.87,143.98,36,0.40,-102.21649,-348.78958,7.61796,-0.34986,0.00852,-0.01748,-0.03388,0.36979,-6.16008,5.00574,-102.21808,-348.78995,7.62062,-0.41855,0.02074
85096,0.02592,-0.03524,-0.00596,0.31116,-2.19195,9.26037,45.9,1,45.4481247,8.6508198,26.87,143.90,36,0.40,-102.35074,-348.70859,7.59761,-0.35185,0.04604,-0.00884,-0.11566,0.56113,-6.09684,4.56944,-102.35201,-348.70892,7.59954,-0.42091,0.02077
85116,0.03143,-0.03445,0.00021,0.27223,-2.49079,8.92491,45.9,1,45.4481247,8.6508198,26.87,143.90,36,0.40,-102.46231,-348.60590,7.57463,-0.35045,0.11776,-0.02196,0.09690,-0.33762,-7.17261,3.66928,-102.46373,-348.60632,7.57628,-0.42004,0.02077
85136,0.03324,-0.03060,0.00058,0.24648,-2.75499,8.61726,45.9,1,45.4481247,8.6508198,26.87,143.90,36,0.40,-102.57326,-348.50357,7.56574,-0.34901,0.06159,0.02966,0.00639,-0.15690,-6.89410,3.79745,-102.57484,-348.50412,7.56671,-0.41914,0.02077
85156,0.04446,-0.03491,-0.00066,0.17177,-2.95749,8.28746,45.9,1,45.4481247,8.6508198,26.87,143.90,36,0.40,-102.68445,-348.40091,7.51798,-0.34779,0.22020,-0.10244,-0.02021,-0.99881,-6.12994,3.12059,-102.68621,-348.40161,7.51921,-0.41846,0.02077
85176,0.05138,-0.02554,0.00017,0.04576,-3.09182,8.02156,45.9,1,45.4481247,8.6508198,26.87,143.90,36,0.40,-102.79428,-348.29907,7.49843,-0.34633,0.15979,0.12129,0.01329,-1.92833,-5.19633,3.85579,-102.79624,-348.29999,7.49723,-0.41753,0.02077
85196,0.05292,-0.02555,0.00101,-0.05747,-3.24068,7.74171,45.9,1,45.4481292,8.6508118,27.15,143.82,36,0.40,-102.94468,-348.21896,7.51656,-0.35186,0.07699,-0.02581,0.01406,-1.67477,-5.57291,3.35742,-102.94624,-348.21973,7.51536,-0.42369,0.02083
85216,0.05654,-0.02963,-0.00063,-0.21310,-3.43305,7.47814,45.9,1,45.4481292,8.6508118,27.15,143.82,36,0.40,-103.05618,-348.11804,7.48903,-0.35057,0.11333,-0.09346,-0.02621,-2.65134,-6.44674,3.34893,-103.05794,-348.11905,7.48854,-0.42294,0.02083
85236,0.06740,-0.02557,-0.00249,-0.39952,-3.53390,7.22131,45.9,1,45.4481292,8.6508118,27.15,143.82,36,0.40,-103.16631,-348.01816,7.44888,-0.34934,0.23746,0.03809,-0.03177,-3.32000,-5.11394,3.19762,-103.16829,-348.01944,7.44669,-0.42224,0.02083
85256,0.07692,-0.02192,-0.00359,-0.54095,-3.54045,6.93578,45.9,1,45.4481292,8.6508118,27.15,143.82,36,0.40,-103.27605,-347.91797,7.41051,-0.34835,0.22608,0.03514,-0.02082,-2.75676,-3.64306,2.46246,-103.27827,-347.91962,7.40666,-0.42180,0.02083
85276,0.08203,-0.02511,-0.00170,-0.63302,-3.48404,6.63598,45.9,1,45.4481292,8.6508118,27.15,143.82,36,0.40,-103.38528,-347.81796,7.37545,-0.34755,0.16208,-0.07503,0.02797,-2.07541,-2.60039,1.93902,-103.38777,-347.82001,7.37182,-0.42154,0.02083
85296,0.09000,-0.02603,-0.00260,-0.71884,-3.40972,6.31556,45.9,1,45.4481338,8.6508038,27.37,143.73,36,0.40,-103.54950,-347.72897,7.42483,-0.35491,0.21490,-0.04049,-0.01668,-2.06331,-2.24529,1.29565,-103.55150,-347.73062,7.42145,-0.43011,0.02091
85316,0.09542,-0.02457,-0.00567,-0.81768,-3.24836,6.00685,45.9,1,45.4481338,8.6508038,27.37,143.73,36,0.40,-103.66000,-347.63034,7.39178,-0.35438,0.18041,-0.00170,-0.05384,-2.36618,-0.72044,1.17038,-103.66230,-347.63245,7.38751,-0.43012,0.02091
85336,0.10210,-0.02805,-0.00587,-0.88026,-3.03183,5.66200,45.9,1,45.4481338,8.6508038,27.37,143.73,36,0.40,-103.76942,-347.53250,7.34830,-0.35416,0.20674,-0.08257,-0.00888,-1.86068,0.36053,0.25945,-103.77206,-347.53513,7.34418,-0.43045,0.02091
85356,0.10325,-0.03071,-0.00424,-0.92057,-2.83532,5.32702,45.9,1,45.4481338,8.6508038,27.37,143.73,36,0.40,-103.87948,-347.43417,7.32083,-0.35401,0.12116,-0.07228,0.02122,-1.55205,0.24332,0.07897,-103.88251,-347.43735,7.31716,-0.43084,0.02091
85376,0.10703,-0.03057,-0.00318,-0.91747,-2.65384,4.97534,45.9,1,45.4481383,8.6507957,27.71,143.73,36,0.40,-104.08017,-347.31763,7.48503,-0.36385,0.16635,-0.02848,0.01341,-0.86901,0.18934,-0.53437,-104.08261,-347.32019,7.48198,-0.44298,0.02100
85396,0.10685,-0.03214,-0.00444,-0.89530,-2.51657,4.59407,45.9,1,45.4481383,8.6507957,27.71,143.65,36,0.40,-104.22283,-347.22620,7.51596,-0.36989,0.10393,-0.05675,-0.02411,-0.54789,-0.36596,-1.37909,-104.22498,-347.22852,7.51383,-0.45010,0.02106
85416,0.11202,-0.02949,-0.00326,-0.87463,-2.33959,4.24511,45.9,1,45.4481383,8.6507957,27.71,143.65,36,0.40,-104.33676,-347.12878,7.48102,-0.37019,0.19314,0.01205,0.01513,-0.55085,0.43303,-1.22189,-104.33932,-347.13165,7.47776,-0.45094,0.02106
85436,0.11546,-0.02944,0.00048,-0.81412,-2.16196,3.87476,45.9,1,45.4481383,8.6507957,27.71,143.65,36,0.40,-104.44962,-347.03201,7.44798,-0.37074,0.16926,-0.02864,0.05909,0.13393,0.62101,-1.92747,-104.45260,-347.03549,7.44436,-0.45203,0.02106
85456,0.11376,-0.03318,0.00063,-0.69425,-2.02944,3.48829,45.9,1,45.4481383,8.6507957,27.71,143.65,36,0.40,-104.56256,-346.93524,7.42590,-0.37152,0.08712,-0.09176,0.00296,1.18373,0.04657,-2.56640,-104.56601,-346.93936,7.42334,-0.45335,0.02106
85476,0.12120,-0.03288,-0.00254,-0.58091,-1.92932,3.08999,45.9,1,45.4481430,8.6507877,27.80,143.65,36,0.40,-104.73706,-346.81558,7.53063,-0.37796,0.23776,-0.02817,-0.05220,1.19471,-0.36077,-3.15001,-104.73998,-346.81906,7.52810,-0.46179,0.02111
85496,0.12397,-0.03087,-0.00572,-0.51093,-1.76976,2.71212,45.9,1,45.4481430,8.6507877,27.80,143.59,36,0.40,-104.87080,-346.71967,7.54312,-0.38268,0.16741,0.00063,-0.05546,0.58534,0.73008,-3.20791,-104.87347,-346.72284,7.54036,-0.46741,0.02115
85516,0.12647,-0.03023,-0.00782,-0.44473,-1.58959,2.33432,45.9,1,45.4481430,8.6507877,27.80,143.59,36,0.40,-104.98601,-346.62286,7.51101,-0.38381,0.16567,-0.02025,-0.04080,0.59242,1.23313,-3.58443,-104.98916,-346.62674,7.50782,-0.46909,0.02115
85536,0.12617,-0.02997,-0.01110,-0.43359,-1.46816,1.96880,45.9,1,45.4481430,8.6507877,27.80,143.59,36,0.40,-105.10029,-346.52673,7.48691,-0.38500,0.12139,-0.02589,-0.06237,-0.25897,0.43415,-3.75770,-105.10396,-346.53131,7.48358,-0.47082,0.02115
85556,0.12845,-0.02752,-0.01455,-0.46226,-1.40739,1.56445,45.9,1,45.4481430,8.6507877,27.80,143.59,36,0.40,-105.21454,-346.43042,7.45696,-0.38654,0.16418,0.01087,-0.06863,-0.91142,-0.45537,-4.77046,-105.21875,-346.43576,7.45265,-0.47290,0.02115
85576,0.12903,-0.02467,-0.01694,-0.54061,-1.34174,1.19122,45.9,1,45.4481477,8.6507795,26.41,143.51,36,0.40,-105.37511,-346.31433,7.51926,-0.39369,0.13812,0.02002,-0.05436,-1.76822,-0.31321,-4.65600,-105.37864,-346.31876,7.51500,-0.48077,0.02120
85596,0.12832,-0.02120,-0.02035,-0.61392,-1.30377,0.82173,45.9,1,45.4481477,8.6507795,26.41,143.51,36,0.40,-105.49013,-346.21777,7.49929,-0.39530,0.11714,0.03313,-0.07382,-1.76237,-0.70894,-4.96695,-105.49416,-346.22296,7.49391,-0.48293,0.02120
85616,0.13194,-0.01992,-0.02563,-0.66778,-1.26245,0.45314,45.9,1,45.4481477,8.6507795,26.41,143.51,36,0.40,-105.60410,-346.12177,7.46413,-0.39703,0.18873,0.00012,-0.10830,-1.51152,-0.61495,-5.32146,-105.60865,-346.12778,7.45787,-0.48520,0.02120
85636,0.13865,-0.02043,-0.03112,-0.70271,-1.18662,0.05128,45.9,1,45.4481477,8.6507795,26.41,143.51,36,0.40,-105.71780,-346.02576,7.41685,-0.39909,0.24380,-0.02832,-0.11717,-1.24997,0.00125,-6.24451,-105.72290,-346.03262,7.40994,-0.48780,0.02120
85656,0.14328,-0.02092,-0.03535,-0.78665,-0.99932,-0.33565,45.9,1,45.4481477,8.6507795,26.41,143.51,36,0.40,-105.83067,-345.93021,7.37480,-0.40120,0.21572,-0.02865,-0.10162,-2.10173,1.93517,-6.39753,-105.83639,-345.93802,7.36738,-0.49046,0.02120
85676,0.15066,-0.01703,-0.04490,-0.94933,-0.74063,-0.72413,45.9,1,45.4481523,8.6507715,26.50,143.46,36,0.40,-105.99945,-345.80606,7.45882,-0.40650,0.26628,0.04381,-0.19456,-3.49803,3.31206,-6.81032,-106.00392,-345.81207,7.45124,-0.49664,0.02123
85696,0.15686,-0.01513,-0.05126,-1.11657,-0.43756,-1.10688,45.9,1,45.4481523,8.6507715,26.50,143.46,36,0.40,-106.11317,-345.70984,7.41190,-0.40886,0.25412,0.01473,-0.15095,-3.73670,4.31064,-7.10326,-106.11823,-345.71680,7.40285,-0.49955,0.02123
85716,0.16324,-0.01564,-0.05102,-1.26597,-0.08492,-1.49235,45.9,1,45.4481523,8.6507715,26.50,143.46,36,0.40,-106.22530,-345.61462,7.36139,-0.41136,0.26311,-0.02369,-0.04715,-3.60655,5.43977,-7.53144,-106.23098,-345.62259,7.35156,-0.50259,0.02123
85736,0.16684,-0.01255,-0.05153,-1.46876,0.26811,-1.85023,45.9,1,45.4481523,8.6507715,26.50,143.46,36,0.40,-106.33701,-345.51935,7.32153,-0.41384,0.22332,0.03597,-0.05952,-4.64574,5.79894,-7.45698,-106.34336,-345.52841,7.30995,-0.50562,0.02123
85756,0.17295,-0.01059,-0.06041,-1.74334,0.64202,-2.20148,45.9,1,45.4481523,8.6507715,26.50,143.46,36,0.40,-106.44779,-345.42438,7.27227,-0.41641,0.26860,0.02002,-0.19953,-6.04514,6.49986,-7.70442,-106.45483,-345.43463,7.25902,-0.50873,0.02123
85776,0.17676,-0.01153,-0.06211,-2.01270,1.07934,-2.51749,45.9,1,45.4481523,8.6507715,26.50,143.46,36,0.40,-106.55850,-345.32910,7.22603,-0.41891,0.23654,-0.02628,-0.08884,-6.23272,7.93073,-7.46830,-106.56628,-345.34064,7.21214,-0.51178,0.02123
85796,0.18026,-0.01351,-0.05934,-2.22499,1.51358,-2.84754,45.9,1,45.4481570,8.6507635,26.72,143.38,36,0.40,-106.71214,-345.21777,7.29646,-0.42292,0.23505,-0.04452,-0.01588,-5.55086,8.31657,-8.01841,-106.71777,-345.22592,7.28569,-0.51581,0.02123
85816,0.18122,-0.01300,-0.05568,-2.44623,1.92440,-3.17307,45.9,1,45.4481570,8.6507635,26.72,143.38,36,0.40,-106.82270,-345.12326,7.25926,-0.42569,0.19627,-0.00498,0.00173,-5.91235,8.36067,-8.27301,-106.82903,-345.13257,7.24768,-0.51912,0.02123
85836,0.18020,-0.01073,-0.05948,-2.71636,2.30873,-3.48508,45.9,1,45.4481570,8.6507635,26.72,143.38,36,0.40,-106.93241,-345.02914,7.22979,-0.42848,0.16413,0.02492,-0.11911,-6.94825,8.32991,-8.37316,-106.93947,-345.03970,7.21696,-0.52246,0.02123
85856,0.18534,-0.01324,-0.06280,-2.98772,2.69430,-3.82399,45.9,1,45.4481570,8.6507635,26.72,143.38,36,0.40,-107.04154,-344.93530,7.17687,-0.43154,0.26597,-0.05256,-0.11477,-7.23917,8.73490,-9.13366,-107.04937,-344.94717,7.16385,-0.52607,0.02123
85876,0.18272,-0.01552,-0.05263,-3.17334,3.09465,-4.13632,45.9,1,45.4481615,8.6507558,26.97,143.38,36,0.40,-107.22366,-344.79504,7.35119,-0.42884,0.14166,-0.05139,0.10663,-6.08126,9.36678,-9.02949,-107.22943,-344.80374,7.34106,-0.52510,0.02119
85896,0.17664,-0.01748,-0.03926,-3.26634,3.42464,-4.47723,45.9,1,45.4481615,8.6507558,26.97,143.31,36,0.40,-107.35485,-344.69235,7.38267,-0.43307,0.08133,-0.04809,0.17019,-4.72341,8.59447,-9.81814,-107.35960,-344.69946,7.37499,-0.52911,0.02120
85916,0.16919,-0.02220,-0.02766,-3.30920,3.58917,-4.83000,45.9,1,45.4481615,8.6507558,26.97,143.31,36,0.40,-107.46732,-344.59711,7.36772,-0.43656,0.05254,-0.09619,0.15421,-3.98073,6.16676,-10.35662,-107.47276,-344.60526,7.36173,-0.53315,0.02120
85936,0.15891,-0.02398,-0.01425,-3.26162,3.54712,-5.15976,45.9,1,45.4481615,8.6507558,26.97,143.31,36,0.40,-107.57944,-344.50247,7.36550,-0.44003,-0.00226,-0.05188,0.19577,-2.51620,2.88843,-10.32611,-107.58562,-344.51166,7.36056,-0.53716,0.02120
85956,0.15080,-0.02809,0.00757,-3.02951,3.36678,-5.50121,45.9,1,45.4481615,8.6507558,26.97,143.31,36,0.40,-107.69210,-344.40771,7.35632,-0.44369,0.02389,-0.09248,0.34937,0.60700,0.54136,-10.85056,-107.69903,-344.41794,7.35316,-0.54137,0.02120
