t_ms (ms),ax (G),ay (G),az (G),gx (°/s),gy (°/s),gz (°/s),temp_c (°C),lap,gps_lat (°),gps_lon (°),gps_speed_kmh (km/h),gps_alt_m (m),gps_sats,gps_hdop,kf_x (m),kf_y (m),kf_vel (m/s),kf_heading (rad),raw_ax (G),raw_ay (G),raw_az (G),raw_gx (°/s),raw_gy (°/s),raw_gz (°/s),kf6_x (m),kf6_y (m),kf6_vel (m/s),kf6_heading (rad),kf6_bgz (rad/s)
131385,0.00124,-0.01174,0.00954,-0.21020,-0.44599,0.74700,43.7,1,45.4187655,8.6187898,33.43,136.29,21,0.70,647.21893,29.64652,9.55327,0.02931,0.02273,-0.05802,-0.03643,0.83584,-0.98236,-0.20277,647.21881,29.64651,9.55306,0.01033,0.00465
131405,0.00083,-0.00885,0.01408,-0.20080,-0.51071,0.75163,43.8,1,45.4187655,8.6187898,33.43,136.29,21,0.70,647.40973,29.65683,9.55234,0.02960,-0.00563,0.03637,0.08527,0.10446,-0.77835,0.41437,647.40961,29.65681,9.55227,0.01038,0.00465
131425,0.00267,-0.00952,0.01410,-0.20665,-0.55965,0.73719,43.7,1,45.4187655,8.6187898,33.43,136.29,21,0.70,647.60059,29.66716,9.55842,0.02978,0.03151,-0.02010,0.01433,-0.14021,-0.57985,0.10105,647.60046,29.66715,9.55827,0.01032,0.00465
131445,0.00257,-0.00895,0.01260,-0.20849,-0.60422,0.72023,43.8,1,45.4187660,8.6188013,32.60,136.32,21,0.70,647.73798,29.68221,9.39217,0.02926,0.00104,0.00000,-0.01083,-0.07927,-0.55614,0.04470,647.73785,29.68220,9.39218,0.00956,0.00466
131465,0.00397,-0.00901,0.01498,-0.19555,-0.63884,0.71528,43.8,1,45.4187660,8.6188013,32.60,136.32,21,0.70,647.92609,29.69273,9.39721,0.02949,0.02591,-0.00997,0.05223,0.16518,-0.43483,0.22790,647.92596,29.69272,9.39718,0.00954,0.00466
131485,0.00603,-0.01101,0.01141,-0.13583,-0.66195,0.67875,43.7,1,45.4187660,8.6188013,32.60,136.32,21,0.70,648.11316,29.70310,9.40446,0.02952,0.03818,-0.04232,-0.04452,0.95774,-0.27768,-0.30332,648.11304,29.70308,9.40426,0.00935,0.00466
131505,0.00610,-0.00733,0.01436,-0.09062,-0.64355,0.68123,43.7,1,45.4187660,8.6188013,32.60,136.32,21,0.70,648.30084,29.71351,9.40614,0.02978,0.00726,0.05033,0.06064,0.77567,0.39115,0.31014,648.30072,29.71349,9.40614,0.00936,0.00466
131525,0.00768,-0.00828,0.01252,-0.05180,-0.61524,0.67628,43.7,1,45.4187660,8.6188013,32.60,136.32,21,0.70,648.48871,29.72398,9.41237,0.02998,0.03237,-0.02310,-0.01643,0.71443,0.57476,0.18894,648.48859,29.72395,9.41227,0.00933,0.00466
131545,0.00694,-0.00729,0.01311,-0.01899,-0.61899,0.65883,43.8,1,45.4187665,8.6188128,32.37,136.33,21,0.70,648.62891,29.73866,9.26589,0.02958,-0.00467,0.00811,0.02234,0.65304,0.06859,-0.02435,648.62885,29.73864,9.26593,0.00868,0.00466
131565,0.00603,-0.00636,0.01570,-0.01373,-0.61223,0.67463,43.8,1,45.4187665,8.6188128,32.37,136.33,21,0.70,648.81433,29.74936,9.26434,0.02991,-0.00816,0.00826,0.05635,0.22670,0.24006,0.51232,648.81427,29.74933,9.26440,0.00876,0.00466
131585,0.00784,-0.00819,0.01335,0.00578,-0.63694,0.64059,43.8,1,45.4187665,8.6188128,32.37,136.33,21,0.70,648.99860,29.75994,9.27121,0.02994,0.03624,-0.03682,-0.02341,0.46946,-0.27768,-0.30249,648.99854,29.75990,9.27112,0.00856,0.00466
131605,0.00420,-0.00585,0.01721,-0.00144,-0.64065,0.65661,43.8,1,45.4187665,8.6188128,32.37,136.33,21,0.70,649.18365,29.77055,9.26100,0.03026,-0.05290,0.03085,0.07761,0.04357,0.04763,0.49774,649.18359,29.77050,9.26105,0.00864,0.00466
131625,0.00628,-0.00875,0.01688,0.03566,-0.66313,0.63180,43.8,1,45.4187665,8.6188128,32.37,136.33,21,0.70,649.36865,29.78112,9.26836,0.03035,0.03898,-0.05427,0.01171,0.77487,-0.26886,-0.16682,649.36859,29.78106,9.26818,0.00849,0.00466
131645,0.00521,-0.00813,0.01542,0.09984,-0.68710,0.61517,43.8,1,45.4187668,8.6188242,31.97,136.34,21,0.70,649.50922,29.78754,9.12957,0.02988,-0.01170,0.00166,-0.00750,1.26334,-0.31628,-0.05516,649.50916,29.78750,9.12947,0.00777,0.00467
131665,0.00526,-0.00620,0.01748,0.12358,-0.70663,0.62074,43.8,1,45.4187668,8.6188242,31.97,136.34,21,0.70,649.69202,29.79785,9.13089,0.03013,0.00606,0.02405,0.04974,0.65358,-0.26611,0.29821,649.69196,29.79779,9.13089,0.00778,0.00467
131685,0.00529,-0.00811,0.01589,0.12751,-0.76421,0.57768,43.8,1,45.4187668,8.6188242,31.97,136.34,21,0.70,649.87354,29.80806,9.13182,0.03009,0.00577,-0.03802,-0.00890,0.34705,-0.92005,-0.50686,649.87347,29.80799,9.13165,0.00751,0.00467
131705,0.00350,-0.00692,0.02062,0.10930,-0.78924,0.58130,43.8,1,45.4187668,8.6188242,31.97,136.34,21,0.70,650.05585,29.81826,9.12708,0.03032,-0.02446,0.01158,0.09472,-0.01793,-0.43483,0.22821,650.05579,29.81819,9.12697,0.00749,0.00467
131725,0.00600,-0.00917,0.02053,0.13607,-0.82162,0.54910,43.8,1,45.4187668,8.6188242,31.97,136.34,21,0.70,650.23834,29.82840,9.13570,0.03033,0.04505,-0.04430,0.01906,0.71350,-0.58260,-0.36522,650.23828,29.82832,9.13539,0.00727,0.00467
131745,0.00502,-0.00713,0.01930,0.16126,-0.83324,0.53074,43.8,1,45.4187673,8.6188352,31.26,136.34,21,0.70,650.37213,29.83801,8.98290,0.02978,-0.01030,0.02484,-0.00001,0.71383,-0.26886,-0.16671,650.37207,29.83796,8.98277,0.00646,0.00468
131765,0.00684,-0.00637,0.02019,0.13735,-0.81664,0.53311,43.8,1,45.4187673,8.6188352,31.26,136.34,21,0.70,650.48218,29.84522,8.81233,0.02925,0.03535,0.00547,0.03418,-0.07907,0.18989,0.16050,650.48218,29.84517,8.81227,0.00566,0.00469
131785,0.00739,-0.00966,0.01713,0.14048,-0.81416,0.50990,43.8,1,45.4187673,8.6188352,31.26,136.34,21,0.70,650.65796,29.85506,8.81516,0.02930,0.01609,-0.06115,-0.03077,0.34746,-0.02901,-0.26369,650.65796,29.85501,8.81482,0.00547,0.00469
131805,0.00644,-0.00677,0.01936,0.12885,-0.79569,0.53464,43.8,1,45.4187673,8.6188352,31.26,136.34,21,0.70,650.83374,29.86487,8.81369,0.02962,-0.00854,0.03851,0.05425,0.10463,0.24006,0.51253,650.83374,29.86480,8.81353,0.00556,0.00469
131825,0.00997,-0.00658,0.01550,0.11052,-0.78240,0.52044,43.8,1,45.4187673,8.6188352,31.26,136.34,21,0.70,651.00983,29.87475,8.82648,0.02972,0.06533,-0.00359,-0.04500,-0.01850,0.17225,-0.11199,651.00983,29.87467,8.82629,0.00542,0.00469
131845,0.00846,-0.00592,0.01479,0.08237,-0.73652,0.54104,43.8,1,45.4187680,8.6188462,30.72,136.34,21,0.70,651.17480,29.89330,8.77425,0.02995,-0.01524,0.00430,0.00366,-0.20065,0.72860,0.45405,651.17480,29.89323,8.77410,0.00540,0.00469
131865,0.01014,-0.00777,0.01628,0.04492,-0.70157,0.56096,43.8,1,45.4187680,8.6188462,30.72,136.34,21,0.70,651.35046,29.90362,8.78121,0.03026,0.03649,-0.03675,0.03969,-0.38374,0.59240,0.46318,651.35046,29.90354,8.78088,0.00547,0.00469
131885,0.00928,-0.00784,0.01126,0.02432,-0.69197,0.54998,43.8,1,45.4187680,8.6188462,30.72,136.34,21,0.70,651.52502,29.91378,8.78035,0.03039,-0.00415,-0.00896,-0.06750,-0.14043,0.20478,-0.03183,651.52502,29.91368,8.77998,0.00537,0.00469
131905,0.00893,-0.00633,0.01388,-0.04259,-0.66591,0.57475,43.8,1,45.4187680,8.6188462,30.72,136.34,21,0.70,651.70038,29.92401,8.78110,0.03072,0.00333,0.01734,0.05504,-0.93291,0.48874,0.55288,651.70038,29.92389,8.78081,0.00547,0.00469
131925,0.01172,-0.00928,0.01132,-0.07626,-0.64691,0.56387,43.8,1,45.4187680,8.6188462,30.72,136.34,21,0.70,651.87579,29.93416,8.79170,0.03086,0.05555,-0.05544,-0.02877,-0.44559,0.39721,-0.01643,651.87579,29.93402,8.79112,0.00537,0.00469
131945,0.01117,-0.00947,0.01273,-0.10420,-0.60490,0.57176,43.8,1,45.4187683,8.6188567,30.30,136.35,21,0.70,652.02423,29.94572,8.69308,0.03044,0.00245,-0.01241,0.03476,-0.38404,0.79973,0.28563,652.02429,29.94562,8.69253,0.00467,0.00469
131965,0.01099,-0.00936,0.01500,-0.11584,-0.56113,0.56904,43.8,1,45.4187683,8.6188567,30.30,136.35,21,0.70,652.19775,29.95576,8.69464,0.03062,0.00816,-0.00762,0.05054,-0.14018,0.87086,0.11650,652.19781,29.95564,8.69405,0.00462,0.00469
131985,0.01088,-0.01159,0.01292,-0.12318,-0.53366,0.53289,43.8,1,45.4187683,8.6188567,30.30,136.35,21,0.70,652.37073,29.96566,8.69619,0.03061,0.00917,-0.04656,-0.01964,-0.08009,0.64314,-0.44327,652.37073,29.96552,8.69536,0.00437,0.00469
132005,0.00910,-0.00862,0.01670,-0.14832,-0.50182,0.54122,43.8,1,45.4187683,8.6188567,30.30,136.35,21,0.70,652.54437,29.97559,8.69271,0.03085,-0.01872,0.03787,0.07586,-0.38408,0.74349,0.26192,652.54431,29.97543,8.69208,0.00437,0.00469
132025,0.00983,-0.01071,0.01700,-0.13171,-0.50669,0.51841,43.8,1,45.4187683,8.6188567,30.30,136.35,21,0.70,652.71796,29.98550,8.69664,0.03090,0.02118,-0.04342,0.02182,0.28645,0.16343,-0.24870,652.71790,29.98532,8.69578,0.00419,0.00469
132045,0.00646,-0.00999,0.01839,-0.14537,-0.52797,0.51780,43.8,1,45.4187685,8.6188668,29.58,136.36,21,0.70,652.84589,29.98422,8.53490,0.02954,-0.04631,0.00136,0.04006,-0.20125,-0.11503,0.09840,652.84589,29.98410,8.53422,0.00252,0.00471
132065,0.00692,-0.00879,0.02047,-0.15088,-0.55952,0.51632,43.8,1,45.4187685,8.6188668,29.58,136.36,21,0.70,653.01678,29.99345,8.53773,0.02971,0.01416,0.00989,0.05308,-0.07921,-0.30746,0.08330,653.01672,29.99331,8.53710,0.00246,0.00471
132085,0.00657,-0.00986,0.01669,-0.14144,-0.59699,0.49572,43.8,1,45.4187685,8.6188668,29.58,136.36,21,0.70,653.18658,30.00258,8.53783,0.02977,0.00114,-0.02663,-0.04256,0.16440,-0.43759,-0.23692,653.18652,30.00243,8.53706,0.00228,0.00471
132105,0.00592,-0.00836,0.02097,-0.13617,-0.61322,0.51616,43.8,1,45.4187685,8.6188668,29.58,136.36,21,0.70,653.35712,30.01173,8.53707,0.03006,-0.00427,0.01526,0.08799,0.10448,-0.12110,0.42651,653.35706,30.01157,8.53638,0.00234,0.00471
132125,0.00909,-0.01090,0.01618,-0.09832,-0.63592,0.49641,43.8,1,45.4187690,8.6188770,29.17,136.36,21,0.70,653.53192,30.02094,8.52132,0.02967,0.05874,-0.05068,-0.05886,0.65270,-0.24515,-0.22285,653.53192,30.02082,8.52052,0.00169,0.00472
132145,0.00669,-0.00793,0.01515,-0.08099,-0.62050,0.51324,43.8,1,45.4187690,8.6188770,29.17,136.36,21,0.70,653.66388,30.02789,8.39472,0.02895,-0.03101,0.03852,-0.00096,0.34852,0.36744,0.36710,653.66388,30.02781,8.39420,0.00069,0.00473
132165,0.01050,-0.00947,0.01301,-0.08305,-0.61914,0.50368,43.8,1,45.4187690,8.6188770,29.17,136.36,21,0.70,653.83160,30.03680,8.40832,0.02908,0.07022,-0.03352,-0.02054,0.04263,0.14854,-0.05585,653.83160,30.03670,8.40760,0.00057,0.00473
132185,0.00896,-0.00959,0.01009,-0.06666,-0.59709,0.51138,43.8,1,45.4187690,8.6188770,29.17,136.36,21,0.70,653.99884,30.04559,8.40532,0.02930,-0.01509,-0.01155,-0.03568,0.34828,0.49481,0.22209,653.99884,30.04547,8.40454,0.00056,0.00473
132205,0.00958,-0.00738,0.01119,-0.05855,-0.58063,0.52875,43.8,1,45.4187690,8.6188770,29.17,136.36,21,0.70,654.16675,30.05445,8.40921,0.02958,0.01923,0.02723,0.02846,0.22649,0.42368,0.39102,654.16675,30.05431,8.40858,0.00060,0.00473
132225,0.01151,-0.00965,0.00634,-0.04365,-0.56052,0.51522,43.8,1,45.4187690,8.6188770,29.17,136.36,21,0.70,654.33496,30.06328,8.41720,0.02968,0.04169,-0.04522,-0.06965,0.34772,0.50088,-0.10654,654.33496,30.06312,8.41630,0.00047,0.00473
132245,0.01019,-0.00691,0.00983,-0.06987,-0.51783,0.54042,43.8,1,45.4187690,8.6188867,28.54,136.34,21,0.70,654.44525,30.05523,8.23132,0.02801,-0.01048,0.03611,0.06460,-0.32260,0.89732,0.52539,654.44525,30.05511,8.23073,-0.00153,0.00475
132265,0.01144,-0.00823,0.01001,-0.08724,-0.48942,0.53531,43.8,1,45.4187690,8.6188867,28.54,136.34,21,0.70,654.61017,30.06309,8.23733,0.02817,0.03113,-0.02898,0.01274,-0.20134,0.70213,0.04547,654.61017,30.06295,8.23656,-0.00161,0.00475
132285,0.01195,-0.00780,0.00829,-0.09992,-0.45987,0.52376,43.8,1,45.4187690,8.6188867,28.54,136.34,21,0.70,654.77399,30.07084,8.24120,0.02829,0.01986,-0.00107,-0.01863,-0.14049,0.74955,-0.06712,654.77399,30.07067,8.24042,-0.00173,0.00475
132305,0.01080,-0.00574,0.01097,-0.12642,-0.40013,0.55024,43.8,1,45.4187690,8.6188867,28.54,136.34,21,0.70,654.93860,30.07867,8.23991,0.02863,-0.00711,0.02653,0.05295,-0.38358,1.28219,0.55527,654.93860,30.07848,8.23929,-0.00163,0.00475
132325,0.01125,-0.00854,0.00898,-0.13309,-0.36296,0.53530,43.8,1,45.4187690,8.6188867,28.54,136.34,21,0.70,655.10327,30.08645,8.24331,0.02873,0.01830,-0.05238,-0.02215,-0.07953,0.96570,-0.10857,655.10327,30.08624,8.24237,-0.00176,0.00475
132345,0.00868,-0.00497,0.01212,-0.17226,-0.34083,0.55168,43.8,1,45.4187690,8.6188960,27.80,136.32,21,0.70,655.19312,30.06738,8.00650,0.02638,-0.03157,0.05103,0.06123,-0.62799,0.75231,0.39853,655.19312,30.06724,8.00596,-0.00448,0.00478
132365,0.01122,-0.00576,0.01315,-0.22744,-0.31824,0.54402,43.8,1,45.4187690,8.6188960,27.80,136.32,21,0.70,655.35364,30.07371,8.01647,0.02653,0.05096,-0.01829,0.02927,-0.93382,0.78208,0.01417,655.35364,30.07355,8.01582,-0.00457,0.00478
132385,0.00965,-0.00696,0.01159,-0.27932,-0.30765,0.52438,43.8,1,45.4187690,8.6188960,27.80,136.32,21,0.70,655.51306,30.07992,8.01350,0.02661,-0.01491,-0.02562,-0.01283,-0.93417,0.60454,-0.19315,655.51306,30.07973,8.01269,-0.00473,0.00478
132405,0.00861,-0.00415,0.01492,-0.33169,-0.29364,0.54341,43.8,1,45.4187690,8.6188960,27.80,136.32,21,0.70,655.67322,30.08617,8.01209,0.02690,-0.00768,0.03985,0.06715,-0.99415,0.67235,0.43168,655.67322,30.08596,8.01153,-0.00468,0.00478
132425,0.01048,-0.00644,0.01243,-0.36270,-0.28701,0.51081,43.8,1,45.4187690,8.6188960,27.80,136.32,21,0.70,655.83344,30.09243,8.01979,0.02690,0.03977,-0.04230,-0.02668,-0.69039,0.56319,-0.40971,655.83344,30.09220,8.01896,-0.00492,0.00478
132445,0.00893,-0.00385,0.01416,-0.37712,-0.24208,0.52031,43.8,1,45.4187692,8.6189055,27.78,136.29,21,0.70,655.92365,30.07615,7.81918,0.02499,-0.01547,0.03669,0.04140,-0.44512,1.20831,0.25927,655.92365,30.07599,7.81867,-0.00718,0.00480
132465,0.01034,-0.00469,0.01485,-0.38704,-0.20711,0.51821,43.8,1,45.4187692,8.6189055,27.78,136.29,21,0.70,656.08044,30.08120,7.82556,0.02516,0.03255,-0.01782,0.02552,-0.38439,1.08700,0.07556,656.08044,30.08103,7.82493,-0.00725,0.00480
132485,0.00944,-0.00472,0.01301,-0.37808,-0.18011,0.50182,43.8,1,45.4187692,8.6189055,27.78,136.29,21,0.70,656.23633,30.08618,7.82463,0.02524,-0.00469,-0.00532,-0.01571,-0.07962,0.98941,-0.16481,656.23627,30.08599,7.82397,-0.00741,0.00480
132505,0.00961,-0.00242,0.01598,-0.38425,-0.13146,0.51611,43.8,1,45.4187692,8.6189055,27.78,136.29,21,0.70,656.39276,30.09124,7.82709,0.02550,0.01230,0.03366,0.06242,-0.32293,1.37703,0.33020,656.39264,30.09102,7.82664,-0.00739,0.00480
132525,0.01068,-0.00499,0.01276,-0.32420,-0.08838,0.48858,43.8,1,45.4187692,8.6189055,27.78,136.29,21,0.70,656.54919,30.09627,7.83240,0.02552,0.02739,-0.04519,-0.03766,0.77455,1.33293,-0.35262,656.54907,30.09602,7.83166,-0.00761,0.00480
132545,0.00783,-0.00228,0.01599,-0.29332,-0.03032,0.50592,43.8,1,45.4187693,8.6189150,26.59,136.27,21,0.70,656.64044,30.08452,7.63199,0.02425,-0.03679,0.04010,0.06655,0.34852,1.62571,0.36766,656.64038,30.08437,7.63168,-0.00922,0.00482
132565,0.00948,-0.00256,0.01559,-0.23503,0.00490,0.50208,43.8,1,45.4187693,8.6189150,26.59,136.27,21,0.70,656.79346,30.08871,7.63893,0.02441,0.03533,-0.00698,0.00935,0.83624,1.30315,0.03214,656.79340,30.08853,7.63857,-0.00930,0.00482
132585,0.00814,-0.00353,0.01479,-0.17291,0.02505,0.50094,43.8,1,45.4187693,8.6189150,26.59,136.27,21,0.70,656.94550,30.09282,7.63642,0.02457,-0.01280,-0.01858,0.00223,0.95838,1.08700,0.07329,656.94543,30.09262,7.63594,-0.00937,0.00482
132605,0.00678,-0.00270,0.01888,-0.12913,0.03349,0.51535,43.8,1,45.4187693,8.6189150,26.59,136.27,21,0.70,657.09814,30.09693,7.63357,0.02483,-0.01453,0.01015,0.08304,0.71467,0.91221,0.33120,657.09808,30.09672,7.63316,-0.00935,0.00482
132625,0.00634,-0.00289,0.01470,-0.06969,0.03415,0.51784,43.8,1,45.4187698,8.6189242,26.08,136.27,21,0.70,657.24310,30.10636,7.58320,0.02510,-0.00054,-0.00576,-0.05080,1.01954,0.79091,0.14707,657.24304,30.10622,7.58290,-0.00934,0.00482
132645,0.00592,-0.00133,0.01871,0.00084,0.03868,0.52975,43.8,1,45.4187698,8.6189242,26.08,136.26,21,0.70,657.35413,30.11226,7.46473,0.02498,-0.00074,0.02305,0.08148,1.26395,0.85597,0.30656,657.35406,30.11215,7.46463,-0.00975,0.00482
132665,0.00760,-0.00291,0.01563,0.06714,0.03761,0.53473,43.8,1,45.4187698,8.6189242,26.08,136.26,21,0.70,657.50317,30.11674,7.47135,0.02519,0.03394,-0.02759,-0.03263,1.26377,0.76720,0.20290,657.50311,30.11662,7.47106,-0.00977,0.00482
132685,0.00540,-0.00058,0.01489,0.12211,0.03269,0.52983,43.8,1,45.4187698,8.6189242,26.08,136.26,21,0.70,657.65204,30.12123,7.46571,0.02535,-0.02900,0.03586,0.00332,1.14143,0.70213,0.04320,657.65198,30.12109,7.46567,-0.00985,0.00482
132705,0.00494,0.00009,0.01632,0.13721,0.04263,0.54732,43.8,1,45.4187698,8.6189242,26.08,136.26,21,0.70,657.80127,30.12582,7.46526,0.02564,-0.00238,0.01056,0.03875,0.53170,0.94474,0.41146,657.80121,30.12568,7.46529,-0.00981,0.00482
132725,0.00676,-0.00238,0.01343,0.19527,0.03299,0.52388,43.8,1,45.4187698,8.6189242,26.08,136.26,21,0.70,657.95074,30.13036,7.47214,0.02569,0.03525,-0.04103,-0.03188,1.26300,0.62825,-0.25310,657.95068,30.13020,7.47188,-0.00999,0.00482
132745,0.00391,0.00013,0.01646,0.22430,0.04006,0.54845,43.8,1,45.4187703,8.6189330,24.26,136.26,21,0.70,658.04309,30.14728,7.26758,0.02628,-0.04066,0.03939,0.06397,0.83707,0.89732,0.52343,658.04303,30.14717,7.26765,-0.00968,0.00482
132765,0.00527,-0.00096,0.01571,0.25152,0.02773,0.53174,43.8,1,45.4187703,8.6189330,24.26,136.22,21,0.70,658.12488,30.15784,7.08337,0.02618,0.02656,-0.01800,0.00395,0.83595,0.58083,-0.13990,658.12482,30.15775,7.08335,-0.01008,0.00482
132785,0.00427,-0.00026,0.01579,0.28079,0.03015,0.52988,43.8,1,45.4187703,8.6189330,24.26,136.22,21,0.70,658.26617,30.16336,7.08115,0.02635,-0.01145,0.01075,0.01705,0.89737,0.81462,0.09103,658.26611,30.16327,7.08121,-0.01014,0.00482
132805,0.00489,0.00182,0.01681,0.27903,0.04504,0.54543,43.8,1,45.4187703,8.6189330,24.26,136.22,21,0.70,658.40747,30.16897,7.08411,0.02663,0.01465,0.03444,0.03271,0.40958,1.02469,0.37913,658.40741,30.16887,7.08441,-0.01011,0.00482
132825,0.00509,0.00086,0.01306,0.27731,0.04147,0.51687,43.8,1,45.4187703,8.6189330,24.26,136.22,21,0.70,658.54901,30.17463,7.08569,0.02665,0.00823,-0.01419,-0.04564,0.40836,0.73191,-0.34043,658.54895,30.17452,7.08588,-0.01032,0.00482
132845,0.00408,0.00151,0.01671,0.25379,0.05568,0.53323,43.8,1,45.4187708,8.6189415,24.30,136.18,21,0.70,658.66382,30.19460,6.99129,0.02743,-0.01170,0.01170,0.07396,0.04337,1.02469,0.37975,658.66376,30.19452,6.99158,-0.00978,0.00482
132865,0.00692,0.00114,0.01678,0.24262,0.04916,0.52034,43.8,1,45.4187708,8.6189415,24.30,136.18,21,0.70,658.80396,30.20114,7.00135,0.02755,0.05129,-0.00472,0.01782,0.22568,0.69331,-0.09145,658.80389,30.20104,7.00159,-0.00991,0.00482
132885,0.00426,0.00179,0.01677,0.21750,0.04071,0.52317,43.8,1,45.4187708,8.6189415,24.30,136.18,21,0.70,658.94318,30.20764,6.99412,0.02774,-0.03730,0.01204,0.01663,-0.01804,0.65471,0.15764,658.94312,30.20753,6.99445,-0.00995,0.00482
132905,0.00410,0.00104,0.01976,0.17194,0.02707,0.53936,43.8,1,45.4187708,8.6189415,24.30,136.18,21,0.70,659.08295,30.21417,6.99439,0.02802,0.00158,-0.01075,0.06656,-0.38388,0.55987,0.38323,659.08289,30.21406,6.99464,-0.00992,0.00482
132925,0.00530,-0.00019,0.01673,0.17667,0.01072,0.52519,43.8,1,45.4187708,8.6189415,24.30,136.18,21,0.70,659.22278,30.22064,6.99903,0.02813,0.02401,-0.01937,-0.03070,0.40876,0.50088,-0.10664,659.22272,30.22052,6.99913,-0.01005,0.00482
132945,0.00496,0.00261,0.01948,0.14089,0.02393,0.54783,43.8,1,45.4187713,8.6189500,24.34,136.15,21,0.70,659.33118,30.24713,6.90065,0.02912,-0.00037,0.04637,0.06249,-0.26162,0.97727,0.49275,659.33105,30.24704,6.90110,-0.00930,0.00481
132965,0.00650,0.00136,0.01879,0.12187,0.04488,0.54885,43.8,1,45.4187713,8.6189500,24.34,136.15,21,0.70,659.46899,30.25487,6.90656,0.02931,0.03062,-0.01816,0.00804,-0.01805,1.11953,0.15489,659.46887,30.25478,6.90685,-0.00934,0.00481
132985,0.00597,0.00163,0.01664,0.10763,0.06014,0.53203,43.8,1,45.4187713,8.6189500,24.34,136.15,21,0.70,659.60638,30.26257,6.90615,0.02941,-0.00224,0.00586,-0.01708,0.04249,1.04565,-0.14131,659.60626,30.26246,6.90649,-0.00948,0.00481
133005,0.00602,0.00247,0.01790,0.06133,0.10112,0.54737,43.8,1,45.4187713,8.6189500,24.34,136.15,21,0.70,659.74432,30.27033,6.90756,0.02968,0.00677,0.01564,0.03761,-0.50595,1.48952,0.37793,659.74420,30.27021,6.90802,-0.00945,0.00481
133025,0.00824,0.00047,0.01371,0.04338,0.14517,0.52036,43.8,1,45.4187713,8.6189500,24.34,136.15,21,0.70,659.88232,30.27807,6.91583,0.02971,0.04300,-0.03088,-0.05181,-0.07987,1.58160,-0.31258,659.88220,30.27793,6.91604,-0.00965,0.00481
133045,0.00746,0.00225,0.01747,-0.01737,0.19934,0.54018,43.8,1,45.4187717,8.6189582,23.30,136.11,21,0.70,659.97571,30.29887,6.76862,0.03083,-0.00472,0.03019,0.07625,-0.81102,1.79443,0.44075,659.97559,30.29877,6.76910,-0.00879,0.00480
133065,0.00925,-0.00174,0.01779,-0.01595,0.24086,0.51500,43.8,1,45.4187717,8.6189582,23.30,136.11,21,0.70,660.11115,30.30727,6.77556,0.03087,0.03733,-0.06426,0.02289,0.16431,1.63784,-0.28928,660.11102,30.30716,6.77553,-0.00899,0.00480
133085,0.00756,-0.00213,0.01627,0.01472,0.27811,0.51438,43.8,1,45.4187717,8.6189582,23.30,136.11,21,0.70,660.24579,30.31548,6.77180,0.03105,-0.01900,-0.00833,-0.00762,0.65324,1.60807,0.09476,660.24567,30.31535,6.77172,-0.00905,0.00480
133105,0.00452,0.00117,0.01787,-0.02966,0.27670,0.53432,43.8,1,45.4187717,8.6189582,23.30,136.11,21,0.70,660.38092,30.32381,6.76367,0.03134,-0.04309,0.05284,0.04305,-0.56689,1.00098,0.43702,660.38080,30.32366,6.76401,-0.00900,0.00480
133125,0.00473,-0.00171,0.01534,-0.05681,0.23951,0.50614,43.8,1,45.4187717,8.6189582,23.30,136.11,21,0.70,660.51593,30.33214,6.76497,0.03136,0.00802,-0.04684,-0.02438,-0.32407,0.40328,-0.34526,660.51581,30.33198,6.76494,-0.00921,0.00480
133145,0.00336,-0.00115,0.01842,-0.05664,0.20952,0.50554,43.8,1,45.4187720,8.6189663,23.35,136.06,21,0.70,660.60962,30.34701,6.63917,0.03178,-0.01802,0.00771,0.06678,0.10391,0.48599,0.08631,660.60956,30.34690,6.63931,-0.00906,0.00480
133165,0.00531,-0.00122,0.01480,-0.03821,0.18026,0.48860,43.8,1,45.4187720,8.6189663,23.35,136.06,21,0.70,660.74243,30.35564,6.64618,0.03186,0.03575,-0.00233,-0.04198,0.40862,0.46835,-0.18659,660.74237,30.35553,6.64628,-0.00922,0.00480
133185,0.00393,-0.00018,0.01180,-0.03554,0.15224,0.46453,43.8,1,45.4187720,8.6189663,23.35,136.06,21,0.70,660.87451,30.36425,6.64285,0.03189,-0.01759,0.01608,-0.03528,0.16425,0.45952,-0.32238,660.87445,30.36413,6.64309,-0.00943,0.00480
133205,0.00370,0.00035,0.01527,-0.03664,0.15590,0.47444,43.8,1,45.4187720,8.6189663,23.35,136.06,21,0.70,661.00708,30.37295,6.64291,0.03211,0.00002,0.00862,0.06967,0.10413,0.95963,0.21975,661.00702,30.37281,6.64322,-0.00945,0.00480
133225,0.00426,-0.00205,0.01136,-0.00479,0.14514,0.44194,43.8,1,45.4187720,8.6189663,23.35,136.06,21,0.70,661.13983,30.38159,6.64522,0.03209,0.01306,-0.03957,-0.04987,0.65227,0.72309,-0.47704,661.13977,30.38144,6.64520,-0.00971,0.00480
133245,0.00222,-0.00001,0.01413,0.00325,0.13626,0.45566,43.8,1,45.4187723,8.6189742,21.69,136.05,21,0.70,661.22015,30.39123,6.46499,0.03243,-0.02970,0.03194,0.05749,0.28731,0.74349,0.26079,661.22009,30.39114,6.46527,-0.00964,0.00480
