t_sec,ax,ay,az,gx,gy,gz,lap
366.182,0.0,0.0,0.01,4.36,2.4,-1.09,1.0
366.292,0.0,0.0,0.01,4.67,2.49,-1.27,1.0
366.394,0.0,0.0,0.01,4.64,2.41,-1.29,1.0
366.498,0.0,0.0,0.01,4.23,2.15,-1.13,1.0
366.600,0.0,0.0,0.01,3.49,1.78,-0.95,1.0
366.707,0.0,0.0,0.01,2.25,1.24,-0.99,1.0
366.809,0.0,0.0,0.01,0.54,0.6,-1.31,1.0
366.916,0.0,0.0,0.01,-1.89,-0.24,-2.05,1.0
367.018,0.0,0.0,0.01,-3.8,-0.86,-2.66,1.0
367.125,0.0,0.0,0.01,-5.23,-1.32,-2.98,1.0
367.227,0.0,0.0,0.01,-6.05,-1.6,-2.95,1.0
367.335,0.0,0.0,0.01,-6.44,-1.74,-2.76,1.0
367.440,0.0,0.0,0.01,-6.38,-1.7,-2.7,1.0
367.544,0.0,0.0,0.01,-6.04,-1.52,-2.81,1.0
367.646,0.0,0.0,0.01,-5.39,-1.17,-2.99,1.0
367.756,0.0,0.0,0.01,-3.98,-0.54,-2.98,1.0
367.858,0.0,0.0,0.01,-2.3,0.14,-2.65,1.0
367.963,0.0,0.0,0.01,-0.38,0.85,-2.05,1.0
368.065,0.0,0.0,0.01,1.52,1.5,-1.46,1.0
368.172,0.0,0.0,0.01,2.98,1.97,-1.11,1.0
368.276,0.0,0.0,0.01,3.98,2.29,-1.14,1.0
368.383,0.0,0.0,0.01,4.32,2.36,-1.3,1.0
368.486,0.0,0.0,0.01,4.33,2.3,-1.38,1.0
368.592,0.0,0.0,0.01,4.08,2.12,-1.27,1.0
368.693,0.0,0.0,0.01,3.5,1.82,-1.07,1.0
368.800,0.0,0.0,0.01,2.23,1.24,-1.02,1.0
368.902,0.0,0.0,0.01,0.62,0.61,-1.31,1.0
369.009,0.0,0.0,0.01,-1.27,-0.05,-1.89,1.0
369.111,0.0,0.0,0.01,-3.16,-0.68,-2.51,1.0
369.219,0.0,0.0,0.01,-4.91,-1.25,-2.92,1.0
369.321,0.0,0.0,0.01,-5.74,-1.53,-2.9,1.0
369.431,0.0,0.0,0.01,-6.11,-1.64,-2.73,1.0
369.531,0.0,0.0,0.01,-6.14,-1.61,-2.63,1.0
369.642,0.0,0.0,0.01,-5.83,-1.42,-2.75,1.0
369.741,0.0,0.0,0.01,-5.25,-1.11,-2.93,1.0
369.848,0.0,0.0,0.01,-4.25,-0.65,-2.97,1.0
369.953,0.0,0.0,0.01,-2.77,-0.03,-2.74,1.0
370.058,0.0,0.0,0.01,-0.58,0.79,-2.09,1.0
370.160,0.0,0.0,0.01,1.24,1.41,-1.51,1.0
370.267,0.0,0.0,0.01,2.65,1.89,-1.17,1.0
370.370,0.0,0.0,0.01,3.54,2.17,-1.15,1.0
370.477,0.0,0.0,0.01,4.02,2.26,-1.32,1.0
370.597,0.0,0.0,0.01,4.05,2.2,-1.4,1.0
370.700,0.0,0.0,0.01,3.84,2.03,-1.31,1.0
370.795,0.0,0.0,0.01,3.33,1.73,-1.12,1.0
370.932,0.0,0.0,0.01,2.13,1.2,-1.08,1.0
371.006,0.0,0.0,0.01,0.64,0.61,-1.34,1.0
371.103,0.0,0.0,0.01,-1.15,-0.03,-1.86,1.0
371.203,0.0,0.0,0.01,-2.95,-0.64,-2.43,1.0
371.312,0.0,0.0,0.01,-4.38,-1.11,-2.79,1.0
371.414,0.0,0.0,0.01,-5.43,-1.45,-2.84,1.0
371.520,0.0,0.0,0.01,-5.81,-1.55,-2.69,1.0
371.625,0.0,0.0,0.01,-5.87,-1.51,-2.6,1.0
371.729,0.0,0.0,0.01,-5.68,-1.38,-2.65,1.0
371.832,0.0,0.0,0.01,-5.22,-1.12,-2.83,1.0
371.940,0.0,0.0,0.01,-4.19,-0.6,-2.91,1.0
372.041,0.0,0.0,0.01,-2.8,-0.02,-2.71,1.0
372.151,0.0,0.0,0.01,-1.12,0.64,-2.24,1.0
372.251,0.0,0.0,0.01,0.65,1.27,-1.67,1.0
372.358,0.0,0.0,0.01,2.38,1.82,-1.22,1.0
372.460,0.0,0.0,0.01,3.27,2.06,-1.18,1.0
372.567,0.0,0.0,0.01,3.73,2.15,-1.31,1.0
372.669,0.0,0.0,0.01,3.85,2.12,-1.42,1.0
372.776,0.0,0.0,0.01,3.67,1.95,-1.36,1.0
372.878,0.0,0.0,0.01,3.2,1.68,-1.18,1.0
372.985,0.0,0.0,0.01,2.33,1.27,-1.11,1.0
373.087,0.0,0.0,0.01,0.99,0.72,-1.28,1.0
373.197,0.0,0.0,0.01,-1.01,-0.01,-1.85,1.0
373.299,0.0,0.0,0.01,-2.72,-0.58,-2.4,1.0
373.403,0.0,0.0,0.01,-4.12,-1.03,-2.76,1.0
373.505,0.0,0.0,0.01,-5.05,-1.31,-2.81,1.0
373.613,0.0,0.0,0.01,-5.55,-1.44,-2.65,1.0
373.716,0.0,0.0,0.01,-5.64,-1.44,-2.56,1.0
373.824,0.0,0.0,0.01,-5.49,-1.32,-2.62,1.0
373.925,0.0,0.0,0.01,-5.09,-1.07,-2.79,1.0
374.033,0.0,0.0,0.01,-4.14,-0.58,-2.87,1.0
374.139,0.0,0.0,0.01,-2.82,-0.02,-2.68,1.0
374.246,0.0,0.0,0.01,-1.2,0.61,-2.24,1.0
374.344,0.0,0.0,0.01,0.47,1.19,-1.71,1.0
374.451,0.0,0.0,0.01,1.91,1.64,-1.32,1.0
374.553,0.0,0.0,0.01,3.02,1.96,-1.23,1.0
374.660,0.0,0.0,0.01,3.45,2.05,-1.36,1.0
374.762,0.0,0.0,0.01,3.59,2.02,-1.46,1.0
374.869,0.0,0.0,0.01,3.47,1.91,-1.41,1.0
374.971,0.0,0.0,0.01,3.11,1.68,-1.25,1.0
375.079,0.0,0.0,0.01,2.22,1.22,-1.15,1.0
375.181,0.0,0.0,0.01,0.99,0.71,-1.31,1.0
375.288,0.0,0.0,0.01,-0.56,0.12,-1.72,1.0
375.390,0.0,0.0,0.01,-2.2,-0.45,-2.24,1.0
375.498,0.0,0.0,0.01,-3.88,-0.97,-2.69,1.0
375.600,0.0,0.0,0.01,-4.79,-1.24,-2.76,1.0
375.708,0.0,0.0,0.01,-5.27,-1.37,-2.65,1.0
375.810,0.0,0.0,0.01,-5.42,-1.37,-2.54,1.0
375.920,0.0,0.0,0.01,-5.31,-1.25,-2.57,1.0
376.022,0.0,0.0,0.01,-4.94,-1.02,-2.74,1.0
376.129,0.0,0.0,0.01,-4.21,-0.64,-2.83,1.0
376.229,0.0,0.0,0.01,-3.07,-0.14,-2.71,1.0
376.337,0.0,0.0,0.01,-1.3,0.57,-2.27,1.0
376.439,0.0,0.0,0.01,0.29,1.14,-1.77,1.0
376.546,0.0,0.0,0.01,1.66,1.58,-1.41,1.0
376.648,0.0,0.0,0.01,2.62,1.86,-1.28,1.0
376.756,0.0,0.0,0.01,3.2,1.99,-1.38,1.0
376.858,0.0,0.0,0.01,3.34,1.97,-1.48,1.0
376.965,0.0,0.0,0.01,3.24,1.85,-1.46,1.0
377.067,0.0,0.0,0.01,2.9,1.63,-1.31,1.0
377.175,0.0,0.0,0.01,2.08,1.2,-1.19,1.0
377.277,0.0,0.0,0.01,0.94,0.72,-1.31,1.0
377.384,0.0,0.0,0.01,-0.5,0.18,-1.67,1.0
377.486,0.0,0.0,0.01,-2.05,-0.37,-2.17,1.0
377.594,0.0,0.0,0.01,-3.67,-0.9,-2.62,1.0
377.696,0.0,0.0,0.01,-4.55,-1.17,-2.71,1.0
377.803,0.0,0.0,0.01,-5.01,-1.29,-2.63,1.0
377.905,0.0,0.0,0.01,-5.16,-1.29,-2.52,1.0
378.013,0.0,0.0,0.01,-5.05,-1.18,-2.54,1.0
378.116,0.0,0.0,0.01,-4.72,-0.96,-2.69,1.0
378.223,0.0,0.0,0.01,-4.06,-0.62,-2.78,1.0
378.325,0.0,0.0,0.01,-3.02,-0.13,-2.69,1.0
378.433,0.0,0.0,0.01,-1.35,0.56,-2.27,1.0
378.535,0.0,0.0,0.01,0.16,1.12,-1.78,1.0
378.642,0.0,0.0,0.01,1.5,1.54,-1.41,1.0
378.744,0.0,0.0,0.01,2.42,1.81,-1.3,1.0
378.853,0.0,0.0,0.01,2.92,1.92,-1.41,1.0
378.954,0.0,0.0,0.01,3.12,1.9,-1.53,1.0
379.060,0.0,0.0,0.01,3.06,1.78,-1.5,1.0
379.162,0.0,0.0,0.01,2.77,1.57,-1.37,1.0
379.270,0.0,0.0,0.01,2.19,1.25,-1.24,1.0
379.373,0.0,0.0,0.01,1.22,0.81,-1.31,1.0
379.479,0.0,0.0,0.01,-0.4,0.17,-1.69,1.0
379.582,0.0,0.0,0.01,-1.88,-0.35,-2.15,1.0
379.688,0.0,0.0,0.01,-3.22,-0.78,-2.55,1.0
379.793,0.0,0.0,0.01,-4.18,-1.06,-2.69,1.0
379.898,0.0,0.0,0.01,-4.79,-1.21,-2.59,1.0
380.000,0.0,0.0,0.01,-4.95,-1.21,-2.48,1.0
380.111,0.0,0.0,0.01,-4.89,-1.13,-2.49,1.0
380.212,0.0,0.0,0.01,-4.64,-0.97,-2.61,1.0
380.316,0.0,0.0,0.01,-3.96,-0.58,-2.75,1.0
380.419,0.0,0.0,0.01,-2.98,-0.12,-2.67,1.0
380.526,0.0,0.0,0.01,-1.67,0.42,-2.36,1.0
380.632,0.0,0.0,0.01,-0.23,0.95,-1.9,1.0
380.736,0.0,0.0,0.01,1.32,1.46,-1.46,1.0
380.838,0.0,0.0,0.01,2.21,1.71,-1.35,1.0
380.945,0.0,0.0,0.01,2.71,1.83,-1.42,1.0
381.047,0.0,0.0,0.01,2.9,1.82,-1.53,1.0
381.155,0.0,0.0,0.01,2.87,1.71,-1.51,1.0
381.258,0.0,0.0,0.01,2.6,1.53,-1.39,1.0
381.364,0.0,0.0,0.01,2.06,1.22,-1.28,1.0
381.466,0.0,0.0,0.01,1.16,0.78,-1.32,1.0
381.574,0.0,0.0,0.01,-0.35,0.18,-1.67,1.0
381.675,0.0,0.02,0.01,-0.59,-0.22,-1.98,1.0
381.784,-0.01,0.02,0.01,2.97,-3.5,12.04,1.0
381.885,-0.01,0.02,0.01,2.99,-3.5,8.04,1.0
381.992,-0.01,0.02,0.0,1.07,-6.48,7.84,1.0
382.094,-0.01,0.02,0.01,6.64,-2.25,5.17,1.0
382.201,-0.01,0.02,0.0,-0.09,-1.75,0.06,1.0
382.303,0.02,0.02,-0.01,2.41,-1.13,5.44,1.0
382.412,0.01,0.02,0.0,3.68,0.67,-5.3,1.0
382.515,0.01,0.02,0.01,-2.06,-1.33,3.78,1.0
382.620,0.01,0.0,0.01,-0.21,4.84,-4.85,1.0
382.722,-0.01,-0.01,0.0,-12.19,7.81,-9.78,1.0
382.831,0.01,-0.01,0.0,-10.96,11.8,-17.15,1.0
382.939,0.0,-0.03,0.0,-22.5,3.18,-23.17,0.0
383.047,0.02,0.0,0.0,-18.08,0.83,-24.0,0.0
383.149,0.0,-0.03,0.0,-21.07,0.93,-22.63,0.0
383.257,-0.01,-0.03,0.01,-12.44,-8.96,0.23,0.0
383.359,-0.01,-0.03,0.0,-11.73,0.63,15.03,0.0
383.469,0.01,-0.01,0.01,-17.31,-7.71,19.67,0.0
383.569,0.0,0.01,0.01,-24.11,-10.92,21.91,0.0
383.677,-0.01,0.02,0.01,-18.9,-2.69,29.44,0.0
383.779,-0.01,0.03,0.01,-17.16,1.23,19.95,0.0
383.887,-0.01,0.05,0.01,-11.82,-1.47,33.24,0.0
383.989,-0.01,0.04,0.01,-19.94,-5.74,30.67,0.0
384.098,0.0,0.04,0.0,-17.91,-6.87,24.46,0.0
384.199,-0.01,0.04,0.0,-9.02,-1.43,34.15,0.0
384.309,-0.02,0.08,0.01,-0.89,-2.06,24.44,0.0
384.410,-0.02,0.02,0.0,-0.36,-8.78,56.46,0.0
384.521,0.01,0.07,-0.02,-50.24,8.71,-90.0,0.0
384.623,0.08,0.01,0.0,-42.25,-1.79,-141.69,0.0
384.728,0.09,0.0,-0.02,-27.28,-9.05,-24.19,0.0
384.829,0.07,0.01,-0.04,-11.26,-3.64,25.28,0.0
384.937,0.02,0.05,-0.06,-11.25,5.86,24.17,0.0
385.040,0.01,0.08,-0.05,-3.09,5.43,6.67,0.0
385.146,0.01,0.07,-0.03,2.27,11.77,-19.65,0.0
385.248,0.02,0.03,-0.03,3.98,14.97,-2.54,0.0
385.356,0.01,0.03,-0.03,2.52,8.41,-3.19,0.0
385.458,0.0,0.02,-0.04,8.73,10.11,2.14,0.0
385.565,0.0,0.01,-0.04,3.55,10.23,1.72,0.0
385.667,0.0,0.03,-0.04,2.48,10.41,2.62,0.0
385.774,-0.01,0.02,-0.03,0.7,12.59,1.25,0.0
385.880,-0.01,0.02,-0.03,-0.01,7.35,-1.25,0.0
385.984,-0.01,0.02,-0.03,0.97,2.22,-1.64,0.0
386.086,0.0,0.01,-0.03,3.75,-3.49,-4.4,0.0
386.194,-0.01,0.02,-0.03,4.94,1.67,-2.37,0.0
386.296,-0.01,0.02,-0.03,3.84,1.61,-2.64,0.0
386.406,-0.01,0.02,-0.03,3.07,-1.56,-3.42,0.0
386.508,0.0,0.02,-0.03,2.14,0.84,-3.92,0.0
386.613,-0.01,0.04,-0.03,-8.75,-3.11,-0.34,0.0
386.715,0.0,0.03,-0.03,-3.91,-3.37,-2.94,0.0
386.823,0.0,0.03,-0.04,-3.92,-0.38,-1.64,0.0
386.933,-0.01,0.02,-0.03,-4.27,-2.73,-4.08,0.0
387.035,0.0,0.02,-0.04,-1.86,-1.98,-1.41,0.0
387.137,-0.01,0.02,-0.03,0.6,-2.5,-3.27,0.0
387.239,0.0,0.02,-0.03,7.6,-4.99,-1.97,0.0
387.341,-0.01,0.0,-0.03,-8.78,-2.96,-1.5,0.0
387.443,0.0,0.02,-0.03,-20.24,-4.31,0.34,0.0
387.545,0.0,0.02,-0.03,-7.44,-2.46,3.42,0.0
387.647,0.0,0.03,-0.03,-2.98,-1.75,-2.89,0.0
387.749,0.0,0.03,-0.03,-0.97,2.38,0.8,0.0
387.851,0.0,0.03,-0.03,1.31,2.12,0.14,0.0
387.955,0.0,0.03,-0.03,-3.44,0.6,1.09,0.0
388.057,0.01,0.04,-0.03,-3.67,5.01,1.68,0.0
388.159,0.01,0.03,-0.03,-1.55,4.14,0.45,0.0
388.261,0.0,0.03,-0.03,-8.01,-9.47,-20.1,0.0
388.363,0.0,0.03,-0.03,-4.9,-5.99,-1.29,0.0
388.465,0.0,0.03,-0.03,1.34,-1.85,0.75,0.0
388.567,0.0,0.02,-0.03,1.09,1.32,-28.74,0.0
388.670,-0.01,0.03,-0.03,0.71,0.79,-17.33,0.0
388.772,0.0,0.03,-0.02,-1.15,-1.65,-19.12,0.0
388.872,-0.02,0.05,-0.02,-9.94,-0.5,14.97,0.0
388.977,-0.03,0.0,-0.03,-6.04,2.0,17.17,0.0
389.079,-0.03,0.0,-0.03,1.18,-2.13,1.61,0.0
389.181,-0.04,0.01,-0.03,-0.84,0.76,3.38,0.0
389.284,-0.03,0.01,-0.03,-2.19,3.38,8.05,0.0
389.386,-0.03,0.02,-0.03,-2.11,1.97,5.88,0.0
389.487,-0.02,0.02,-0.03,-0.5,-2.16,-5.01,0.0
389.589,-0.02,0.02,-0.03,3.86,-2.27,-6.32,0.0
389.691,-0.02,0.02,-0.03,2.69,-0.26,-3.03,0.0
389.793,-0.01,0.02,-0.03,1.69,0.22,-2.85,0.0
389.895,-0.01,0.02,-0.03,1.16,0.0,-1.95,0.0
389.999,-0.01,0.03,-0.03,0.75,-0.03,-1.81,0.0
390.103,-0.01,0.03,-0.03,0.41,0.21,-2.62,0.0
390.203,-0.01,0.03,-0.03,0.08,1.23,-0.55,0.0
390.305,-0.01,0.03,-0.03,-1.19,1.44,0.84,0.0
390.407,0.0,0.03,-0.03,-1.47,1.72,1.73,0.0
390.510,0.0,0.03,-0.03,-1.45,1.5,0.67,0.0
390.611,0.0,0.03,-0.03,-1.26,0.03,-2.51,0.0
390.713,-0.01,0.03,-0.03,-1.06,-1.32,-4.87,0.0
390.815,-0.01,0.03,-0.03,-0.87,0.05,-2.3,0.0
390.917,-0.01,0.03,-0.03,-0.75,0.05,-2.1,0.0
391.021,0.0,0.03,-0.03,-0.67,0.09,-2.09,0.0
391.123,0.0,0.03,-0.03,-0.6,0.46,-1.5,0.0
391.225,0.0,0.03,-0.03,-0.54,0.79,-1.15,0.0
391.327,0.0,0.03,-0.04,-0.53,0.4,-1.65,0.0
391.429,0.0,0.03,-0.03,-0.49,0.62,-1.0,0.0
391.531,0.0,0.03,-0.03,-0.45,1.3,0.37,0.0
391.633,0.0,0.03,-0.03,-0.5,0.04,-2.37,0.0
391.735,0.0,0.03,-0.03,-0.55,1.27,-0.31,0.0
391.839,0.0,0.03,-0.03,-0.52,0.17,-0.87,0.0
391.944,0.0,0.03,-0.03,-1.15,1.52,1.78,0.0
392.051,0.0,0.03,-0.03,-1.1,-1.79,-5.77,1.0
392.158,0.0,0.03,-0.03,-0.66,0.37,-1.02,1.0
392.260,0.0,0.03,-0.03,-0.62,1.1,-0.42,1.0
392.369,0.0,0.03,-0.03,-0.56,0.61,0.43,1.0
392.469,0.0,0.03,-0.03,-0.49,1.3,0.8,1.0
392.577,0.0,0.03,-0.03,-0.56,0.15,-1.7,1.0
392.680,0.0,0.03,-0.04,-0.52,-0.11,-0.45,1.0
392.787,0.0,0.03,-0.03,-0.5,0.46,0.15,1.0
392.889,0.0,0.03,-0.03,-0.52,0.19,-1.23,1.0
392.997,0.0,0.03,-0.03,-0.53,-0.2,-3.41,1.0
393.099,0.0,0.03,-0.04,-0.55,-0.95,-3.4,1.0
393.206,0.0,0.03,-0.03,-0.52,0.33,-1.6,1.0
393.309,0.0,0.03,-0.03,-0.47,1.26,0.9,1.0
393.416,0.0,0.03,-0.03,-0.99,1.77,1.49,1.0
393.519,0.0,0.03,-0.03,-0.88,0.91,-1.04,1.0
393.625,0.0,0.03,-0.03,-0.76,0.88,-0.85,1.0
393.727,0.0,0.03,-0.04,-0.73,0.34,-2.64,1.0
393.840,0.0,0.03,-0.04,-0.61,0.57,-1.54,1.0
393.937,0.0,0.03,-0.04,-0.59,0.16,-2.39,1.0
394.044,0.0,0.03,-0.04,-0.55,0.22,-2.16,1.0
394.146,0.0,0.03,-0.04,-0.49,0.81,-0.07,1.0
394.254,0.0,0.03,-0.04,-1.31,2.35,2.79,1.0
394.356,0.0,0.03,-0.03,-1.32,0.7,-2.4,1.0
394.463,0.0,0.03,-0.04,-1.13,-0.72,-3.11,1.0
394.565,0.0,0.03,-0.04,-0.91,0.57,-1.24,1.0
394.672,0.0,0.03,-0.04,-0.81,0.25,-1.15,1.0
394.774,0.0,0.03,-0.04,-0.68,0.22,-0.44,1.0
394.881,0.0,0.03,-0.03,-0.66,-0.48,-2.95,1.0
394.983,0.0,0.03,-0.04,-0.62,-0.44,-2.93,1.0
395.092,0.0,0.03,-0.03,-0.48,1.42,1.54,1.0
395.193,0.0,0.03,-0.04,-0.47,0.27,-0.84,1.0
395.300,0.0,0.03,-0.04,-0.47,0.5,-0.85,1.0
395.403,0.0,0.03,-0.04,-0.47,0.22,-0.35,1.0
395.510,0.0,0.03,-0.04,-0.48,0.15,-1.14,1.0
395.613,0.0,0.03,-0.04,-0.52,-0.2,-1.43,1.0
395.722,0.0,0.03,-0.03,-0.46,0.81,-0.72,1.0
395.822,0.0,0.03,-0.04,-0.51,-0.04,-1.67,1.0
395.930,0.0,0.03,-0.04,-0.48,0.3,-1.61,1.0
396.032,0.0,0.03,-0.04,-0.48,0.57,-0.27,1.0
396.140,0.0,0.03,-0.03,-0.31,1.75,0.15,1.0
396.242,0.0,0.03,-0.03,-0.38,0.03,-3.01,1.0
396.350,0.0,0.03,-0.04,-0.39,0.07,-1.44,1.0
396.453,0.0,0.03,-0.04,-0.39,0.14,-0.54,1.0
396.560,0.0,0.03,-0.04,-0.36,0.24,-1.09,1.0
396.662,0.0,0.03,-0.04,-0.39,0.38,-1.07,1.0
396.772,0.0,0.03,-0.04,-0.36,0.6,-0.66,1.0
396.871,0.0,0.03,-0.03,-0.34,0.4,-1.29,1.0
396.979,0.0,0.03,-0.04,-0.38,0.23,-2.25,1.0
397.082,0.0,0.03,-0.04,-0.42,0.38,-0.84,1.0
397.188,0.0,0.03,-0.04,-0.43,0.21,-1.66,1.0
397.290,0.0,0.03,-0.04,-0.4,0.77,0.61,1.0
397.398,0.0,0.03,-0.04,-0.35,0.93,-0.61,1.0
397.500,0.0,0.03,-0.04,-0.33,0.86,-0.86,1.0
397.607,0.0,0.03,-0.04,-0.29,1.4,0.12,1.0
397.710,0.0,0.03,-0.04,-0.27,0.36,-1.88,1.0
397.822,0.0,0.03,-0.04,-0.35,-0.06,-3.21,1.0
397.919,0.0,0.03,-0.04,-0.38,0.38,-1.51,1.0
398.026,0.0,0.03,-0.04,-0.38,0.18,-1.63,1.0
398.128,0.0,0.03,-0.04,-0.38,0.72,-0.75,1.0
398.243,0.0,0.03,-0.04,-0.35,1.17,-0.01,1.0
398.340,0.0,0.03,-0.04,-0.31,1.43,0.13,1.0
398.449,0.0,0.03,-0.04,-0.35,2.66,1.82,1.0
398.551,0.0,0.03,-0.03,-0.39,0.43,-1.84,1.0
398.656,0.0,0.03,-0.04,-0.39,-0.47,-2.03,1.0
398.758,0.0,0.03,-0.04,-0.36,0.18,-1.47,1.0
398.866,0.0,0.03,-0.04,-0.38,-0.69,-3.01,1.0
398.968,0.0,0.03,-0.04,-0.39,-0.13,-1.58,1.0
399.077,0.0,0.03,-0.04,-0.38,0.01,-1.49,1.0
399.179,0.0,0.03,-0.04,-0.39,-0.13,-2.02,1.0
399.286,0.0,0.03,-0.04,-0.4,0.19,-1.22,1.0
399.389,0.0,0.03,-0.03,-0.43,-0.67,-2.99,1.0
399.499,0.0,0.03,-0.04,-0.41,0.68,0.07,1.0
399.598,0.0,0.03,-0.03,-0.37,0.96,-0.57,1.0
399.705,0.0,0.03,-0.04,-0.47,-0.91,-4.25,1.0
399.809,0.0,0.03,-0.04,-0.39,1.05,1.1,1.0
399.915,0.0,0.03,-0.03,-0.4,0.19,-1.92,1.0
400.018,0.0,0.03,-0.04,-0.43,0.21,-2.05,1.0
400.125,0.0,0.03,-0.04,-0.47,0.25,-2.2,1.0
400.231,0.0,0.03,-0.04,-0.46,0.26,-1.63,1.0
400.335,0.0,0.03,-0.04,-0.51,-0.34,-2.99,1.0
400.438,0.0,0.03,-0.04,-0.51,-0.5,-3.13,1.0
400.545,0.0,0.03,-0.04,-0.45,1.53,1.51,1.0
400.649,0.0,0.03,-0.03,-0.41,0.84,-0.08,1.0
400.755,0.0,0.03,-0.04,-0.36,0.91,-0.03,1.0
400.857,0.0,0.03,-0.04,-0.36,1.21,0.22,1.0
400.964,0.0,0.03,-0.04,-0.44,-0.43,-3.52,1.0
401.067,0.0,0.03,-0.04,-0.42,0.28,-1.46,1.0
401.175,0.0,0.03,-0.04,-0.46,0.02,-2.08,1.0
401.277,0.0,0.03,-0.04,-0.48,-0.04,-2.31,1.0
401.384,0.0,0.03,-0.04,-0.47,0.43,-0.93,1.0
401.489,0.0,0.03,-0.04,-0.49,0.18,-1.24,1.0
401.594,0.0,0.03,-0.04,-0.51,0.21,-1.75,1.0
401.697,0.0,0.03,-0.04,-0.49,0.37,-0.28,1.0
401.804,0.0,0.03,-0.04,-0.51,0.23,-1.99,1.0
401.907,0.0,0.03,-0.04,-0.5,0.32,-0.87,1.0
402.026,0.0,0.03,-0.04,-0.48,0.21,-1.55,1.0
402.120,0.0,0.03,-0.04,-0.46,0.24,-1.56,1.0
402.223,0.0,0.03,-0.04,-0.45,0.72,-0.5,1.0
402.325,0.0,0.03,-0.04,-0.41,0.66,-0.66,1.0
402.432,0.0,0.03,-0.04,-0.4,0.84,-0.25,1.0
402.535,0.0,0.03,-0.04,-0.38,0.68,-0.7,1.0
402.645,0.0,0.03,-0.03,-0.39,0.57,-0.61,1.0
402.747,0.0,0.03,-0.03,-0.37,0.47,-1.19,1.0
402.851,0.0,0.03,-0.03,-0.36,0.36,-1.09,1.0
402.954,0.0,0.03,-0.04,-0.33,0.33,-1.68,1.0
403.061,0.0,0.03,-0.04,-0.33,0.42,-1.38,1.0
403.163,0.0,0.03,-0.04,-0.33,0.51,-1.68,1.0
403.270,0.0,0.03,-0.04,-0.38,0.27,-2.02,1.0
403.373,0.0,0.03,-0.04,-0.4,0.35,-1.09,1.0
403.481,0.0,0.03,-0.04,-0.36,0.69,-1.35,1.0
403.583,0.0,0.03,-0.04,-0.38,0.42,-0.9,1.0
403.690,0.0,0.03,-0.04,-0.34,2.94,1.22,1.0
403.792,0.0,0.03,-0.04,-0.39,-0.37,-3.19,1.0
403.899,0.0,0.03,-0.04,-0.41,-0.04,-2.11,1.0
404.002,0.0,0.03,-0.04,-0.37,0.92,-0.06,1.0
404.109,0.0,0.03,-0.04,-0.35,-0.13,-2.06,1.0
404.211,0.0,0.03,-0.04,-0.39,-0.07,-2.26,1.0
404.318,0.0,0.03,-0.03,-0.37,0.53,-0.29,1.0
404.422,0.0,0.03,-0.04,-0.44,-0.72,-3.36,1.0
404.528,0.0,0.03,-0.04,-0.43,-0.19,-2.5,1.0
404.631,0.0,0.03,-0.03,-0.48,-0.9,-2.92,1.0
404.738,0.0,0.03,-0.04,-0.17,-2.06,-5.79,1.0
404.852,0.0,0.03,-0.04,-0.26,0.1,-2.2,1.0
404.947,0.0,0.03,-0.04,-0.3,0.84,0.13,1.0
405.051,0.0,0.03,-0.04,-0.35,1.27,-0.72,1.0
405.157,0.0,0.03,-0.03,-0.42,0.85,-1.32,1.0
405.260,0.09,0.08,-0.01,-4.13,2.88,-154.13,1.0
405.366,-0.03,0.13,-0.08,-30.12,-0.05,-88.05,1.0
405.469,-0.12,0.27,-0.01,-16.24,7.2,-95.15,1.0
405.576,-0.19,0.32,0.06,17.63,19.0,-38.44,1.0
405.679,-0.18,0.31,0.14,46.18,41.01,8.73,1.0
405.785,-0.11,0.22,0.21,71.01,46.52,16.63,1.0
405.887,-0.06,0.12,0.22,81.81,26.08,62.39,1.0
405.995,-0.07,-0.03,0.21,74.96,4.23,24.08,1.0
406.105,-0.07,-0.11,0.2,48.68,6.75,1.66,1.0
406.205,-0.05,-0.14,0.16,33.94,11.12,-18.16,1.0
406.307,-0.02,-0.17,0.12,37.39,18.57,-1.12,1.0
406.414,0.02,-0.25,0.11,47.65,23.63,22.82,1.0
406.517,0.03,-0.32,0.09,41.93,18.6,47.54,1.0
406.623,0.01,-0.36,0.07,20.61,8.0,37.61,1.0
406.725,0.0,-0.36,0.1,-13.45,3.67,12.58,1.0
406.833,-0.01,-0.26,0.18,-61.48,2.1,-21.57,1.0
406.935,-0.02,-0.12,0.22,-82.42,0.96,-48.47,1.0
407.044,-0.03,0.03,0.21,-77.83,0.67,-36.62,1.0
407.146,-0.04,0.14,0.21,-55.6,-3.57,-17.81,1.0
407.254,-0.04,0.21,0.18,-34.28,-9.61,11.2,1.0
407.356,-0.04,0.26,0.15,-28.31,-14.81,12.08,1.0
407.463,-0.06,0.3,0.12,-32.96,-17.88,-4.03,1.0
407.565,-0.11,0.35,0.12,-39.6,-16.1,-26.9,1.0
407.673,-0.16,0.4,0.12,-32.29,-3.38,-36.91,1.0
407.776,-0.17,0.41,0.13,-6.32,11.57,-24.67,1.0
407.883,-0.14,0.36,0.17,28.44,20.65,5.25,1.0
407.985,-0.1,0.25,0.21,58.37,18.39,32.86,1.0
408.093,-0.08,0.1,0.19,69.33,8.83,38.81,1.0
408.196,-0.07,-0.01,0.17,57.44,5.48,17.93,1.0
